id,audio_path,transcript,accuracy,accuracy_5scale,rejected_label,label_num,rejected_label_num
10290236,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1029/010290236.WAV,BUT IT'S NOT THE LIGHT TIME IS IT,10,Excellent,Good,5,4
10290252,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1029/010290252.WAV,ROUGH STAR TO THE YEAR BUT IT WILL GET BETTER,10,Excellent,Good,5,4
10290260,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1029/010290260.WAV,THIS IS VERY BIG DEAL,10,Excellent,Average,5,3
10290276,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1029/010290276.WAV,DO YOU KNOW WHY THEY CLOSED,10,Excellent,Good,5,4
10290287,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1029/010290287.WAV,WHY IS THE BEST PLACE TO WORK,10,Excellent,Good,5,4
10290294,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1029/010290294.WAV,MOVE ON TO THE NEXT FISH,9,Excellent,Good,5,4
10290320,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1029/010290320.WAV,I MUST MAKE THE ATTACK FROM THE OTHER SIDE,9,Excellent,Good,5,4
10290330,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1029/010290330.WAV,BUT YOU MUST WAIT TILL HE COMES BACK,9,Excellent,Good,5,4
10290341,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1029/010290341.WAV,NOTHING COMES FROM A SINGLE CAUSE BUT FROM MANY,9,Excellent,Good,5,4
10290361,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1029/010290361.WAV,BUT THE WORK WAS VERY HARD AND HOT,8,Good,Excellent,4,5
10290362,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1029/010290362.WAV,THAT'S THE WAY IT IS MY SON,9,Excellent,Average,5,3
10330026,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330026.WAV,WE HAD ONE DRIVE THE WHOLE GAME FOR SCORE,9,Excellent,Average,5,3
10330033,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330033.WAV,THERE'S NO TIME TO WASTE,8,Good,Excellent,4,5
10330035,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330035.WAV,IT MAKES MORE SENSE THAN GOING TO WAR,9,Excellent,Good,5,4
10330052,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330052.WAV,CONGRESS WOULD MAKE THE FINAL DESIGNATION,8,Good,Average,4,3
10330053,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330053.WAV,SHE KNOWS HE LOVES HER AND SHE LOVES HIM,9,Excellent,Good,5,4
10330085,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330085.WAV,PRIDE IN THE COUNTRY WAS ALSO DOWN,9,Excellent,Good,5,4
10330103,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330103.WAV,SOMETHING ALWAYS SEEM TO HAPPEN TO HER,9,Excellent,Average,5,3
10330129,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330129.WAV,BECAUSE I KNOW I NEED MORE THAN WHAT I HAVE,8,Good,Worst,4,1
10330139,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330139.WAV,IN ORDER TO WORK EFFECTIVELY YOU NEED TO BE ORGANIZE,9,Excellent,Good,5,4
10330147,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330147.WAV,CAN WE GET BACK TO THEN,9,Excellent,Good,5,4
10330197,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330197.WAV,IT'S A GOOD THING THAT THE GOVERNMENT IS LISTENING,9,Excellent,Good,5,4
10330206,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330206.WAV,WAS THERE REASON FOR THAT PARTICULAR AMOUNT OF VIEWINGS,9,Excellent,Good,5,4
10330235,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330235.WAV,HIT THE HEAD ON THE NAIL,8,Good,Excellent,4,5
10330241,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330241.WAV,ABOUT TO GET IN MY BED,9,Excellent,Good,5,4
10330257,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330257.WAV,IF HE WANTED TO BE HERE HE WOULD BE,9,Excellent,Good,5,4
10330268,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330268.WAV,SO A LONG TIME AGO THIS HAPPENED,9,Excellent,Good,5,4
10330277,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330277.WAV,IT WOULD BE FUNNY IF IT WERE NOT SO SAD,9,Excellent,Good,5,4
10330325,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330325.WAV,EVERY ONE AT SAME MOMENT LOOKED AT IT,9,Excellent,Good,5,4
10330345,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330345.WAV,GIVE ME SOMETHING TO GO ON,9,Excellent,Good,5,4
10330346,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1033/010330346.WAV,AND NO ONE WOULD CARE ENOUGH TO COME LOOKING,9,Excellent,Average,5,3
10420022,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420022.WAV,BITTER LIVED IN FANS,8,Good,Worst,4,1
10420023,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420023.WAV,JACK IS FROM AUSTRALIA,8,Good,Average,4,3
10420025,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420025.WAV,ALISA IS FROM CHINA,8,Good,Average,4,3
10420034,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420034.WAV,ONE SEVEN FIVE FIVE,8,Good,Worst,4,1
10420040,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420040.WAV,NINE SIX FOUR ONE,7,Good,Excellent,4,5
10420047,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420047.WAV,TWO TWO NINE,10,Excellent,Good,5,4
10420059,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420059.WAV,LOVES SMELL FRESH BUFF,7,Good,Excellent,4,5
10420060,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420060.WAV,TINA GOT SOME TURKEY,8,Good,Excellent,4,5
10420064,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420064.WAV,DAVID GOT SOME LAMB,7,Good,Average,4,3
10420102,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420102.WAV,LYNDA GOT ON MATTER CARES,7,Good,Average,4,3
10420105,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420105.WAV,JACK WAS WALKING TO FAT,9,Excellent,Good,5,4
10420107,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420107.WAV,SO LYNDA WHEN ON TO COMPANY,8,Good,Excellent,4,5
10420129,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420129.WAV,HE LOVES BACK MUSHROOM,8,Good,Excellent,4,5
10420133,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420133.WAV,DAVID THIS IS CLEAR,9,Excellent,Average,5,3
10420134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420134.WAV,HENNY GOT THE EGGPLANT,8,Good,Excellent,4,5
10420143,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420143.WAV,ALICE WILL ARRIVE IN JANUARY SIXTH,7,Good,Excellent,4,5
10420151,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420151.WAV,THAT IS YOUR NAME,7,Good,Excellent,4,5
10420157,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420157.WAV,BEAUTIFUL THE NAME IS,8,Good,Average,4,3
10420167,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420167.WAV,I HAVE NO ONE BUT YOU,8,Good,Average,4,3
10420175,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1042/010420175.WAV,DO YOU LIKE IT TOO,8,Good,Average,4,3
10440006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440006.WAV,MANDY IS GOING TO SEE SHARK,8,Good,Excellent,4,5
10440008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440008.WAV,DAVID CAN PAINT THE DONKEY,8,Good,Excellent,4,5
10440012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440012.WAV,ANDY RAN AWAY FROM THE SQUID,8,Good,Average,4,3
10440017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440017.WAV,TIM WENT TO SEE KILLER,9,Excellent,Good,5,4
10440038,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440038.WAV,SEVEN FOUR ONE TWO,10,Excellent,Good,5,4
10440039,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440039.WAV,THREE SIX FOUR SEVEN,8,Good,Average,4,3
10440053,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440053.WAV,DAVID IS AN EXPERT AT AMERICAN FOOTBALL,9,Excellent,Good,5,4
10440064,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440064.WAV,DOES NEIL LIKE THE NOODLES,8,Good,Excellent,4,5
10440077,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440077.WAV,LET'S DRAW JACK'S ARM,8,Good,Excellent,4,5
10440093,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440093.WAV,HERE IS LAYLA'S CLOTH,7,Good,Average,4,3
10440099,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440099.WAV,WHAT OUT THE CAR,9,Excellent,Good,5,4
10440106,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440106.WAV,SO NEIL WENT ON TO STUDY,8,Good,Average,4,3
10440107,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440107.WAV,THEN PETER WALKED TO THEM PARK,8,Good,Average,4,3
10440117,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440117.WAV,THEN DAVID WALKED TO PARK,9,Excellent,Good,5,4
10440119,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440119.WAV,TINA IS DRAWING THE MUSHROOM,8,Good,Bad,4,2
10440120,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440120.WAV,JAYME LOVES POTATO,9,Excellent,Good,5,4
10440127,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440127.WAV,LOWEN THIS IS CARROT,8,Good,Bad,4,2
10440149,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440149.WAV,CAN I SEE YOUR BOY,9,Excellent,Good,5,4
10440150,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440150.WAV,LOOK AT THE OLD HOUSE,9,Excellent,Average,5,3
10440154,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1044/010440154.WAV,YOU ARE NOT GOING,9,Excellent,Good,5,4
10640005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640005.WAV,I HAD TO LOVE HERE SIX YEAR TO DO IT,8,Good,Average,4,3
10640017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640017.WAV,IF YOU HAVE TO ORDER HE WILL MISS THE SEASON,8,Good,Average,4,3
10640028,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640028.WAV,I WAS SICK AND TRIED OF HEARING ABOUT IT,8,Good,Excellent,4,5
10640034,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640034.WAV,NINE PEOPLE ON THE GROUND WE KID,8,Good,Excellent,4,5
10640036,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640036.WAV,BUT I HAVE TO LOOK FOR SOMETHING ELSE TO DO,8,Good,Bad,4,2
10640056,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640056.WAV,WHAT KIND OF EXPERIENCE IS THAT FOR A KID,6,Fair,Bad,3,2
10640082,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640082.WAV,WHY IS THIS A GOOD IDEA,7,Good,Excellent,4,5
10640098,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640098.WAV,THAT'S PART OF MY JOB,8,Good,Excellent,4,5
10640166,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640166.WAV,COFFEE IN THE MORNING IS A BEAUTIFUL THING,8,Good,Excellent,4,5
10640210,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640210.WAV,YOU WILL ALWAYS BE TO BEST FOR ME,8,Good,Excellent,4,5
10640212,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640212.WAV,FALL IN LOVE WITH YOUR PURPOSE,8,Good,Bad,4,2
10640242,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640242.WAV,AND IT WAS TOO FUNNY,8,Good,Average,4,3
10640250,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640250.WAV,MY TIME TO DO IN RIGHT TIME,9,Excellent,Good,5,4
10640277,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640277.WAV,FALL IN LOVE WITH NOW YOU,8,Good,Average,4,3
10640280,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640280.WAV,I THINK IT'S TIME WE HAVE ALMOST IN ON SEE,8,Good,Excellent,4,5
10640284,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640284.WAV,TODAY MIGHT BIT GOOD DAY,8,Good,Excellent,4,5
10640286,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640286.WAV,IT'S GOING TO BE A WORD ONE,8,Good,Average,4,3
10640297,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640297.WAV,HOPE YOU WILL LET ME DO IT FOR YOU,7,Good,Average,4,3
10640314,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640314.WAV,IT'S YOU O'CLOCK IN THE AFTERNOON,8,Good,Worst,4,1
10640366,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1064/010640366.WAV,WHY CHILD THERE WAS NO MORE HARM IN THE THAN,6,Fair,Bad,3,2
10920012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920012.WAV,LILLY CAN SEE THE PANDA,8,Good,Average,4,3
10920024,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920024.WAV,MANDY LIVE IN BRITAIN,7,Good,Average,4,3
10920025,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920025.WAV,TIM IS A FRIEND FROM GERMAN,6,Fair,Excellent,3,5
10920030,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920030.WAV,EIGHT FIVE THREE TWO,8,Good,Average,4,3
10920032,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920032.WAV,FIVE NINE SEVEN SEVEN,8,Good,Worst,4,1
10920033,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920033.WAV,ONE FIVE FOUR EIGHT,7,Good,Average,4,3
10920043,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920043.WAV,FOUR THREE SEVEN ZERO,8,Good,Bad,4,2
10920044,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920044.WAV,FOUR NINE ONE THREE,8,Good,Excellent,4,5
10920065,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920065.WAV,JAYME SMELLS FRESH FISH,6,Fair,Bad,3,2
10920070,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920070.WAV,JACK SMELLS FRESH CHICKEN,6,Fair,Good,3,4
10920075,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920075.WAV,TINA HAS A BIG TEA,8,Good,Average,4,3
10920101,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920101.WAV,LAYLA CAN SEE THE VAN,8,Good,Average,4,3
10920105,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920105.WAV,THEN JACK WALKED TO HOSPITAL,7,Good,Worst,4,1
10920125,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920125.WAV,HENNY WOULD YOU LIKE TO GROW CARROT,4,Poor,Good,2,4
10920126,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920126.WAV,MARY WOULD YOU LIKE TO GREY LEEK,7,Good,Excellent,4,5
10920138,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920138.WAV,LYNDA WASHED THE CHINESE CABBAGE,6,Fair,Bad,3,2
10920141,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920141.WAV,MARY IS NOT A REALLY ACTOR,8,Good,Average,4,3
10920153,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920153.WAV,AM I YOUR BIRD,7,Good,Excellent,4,5
10920159,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920159.WAV,MY MOTHER IS IN A RED DRESS,8,Good,Excellent,4,5
10920165,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1092/010920165.WAV,I CAN DO IT,8,Good,Excellent,4,5
11970004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970004.WAV,JACK CAN PAIN THE DEER,7,Good,Average,4,3
11970006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970006.WAV,SO BETTY WENT TO FIND THE SHEEP,8,Good,Average,4,3
11970019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970019.WAV,LISA CAN PEN THE BEAR,8,Good,Worst,4,1
11970023,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970023.WAV,LYNDA IS A FRIEND FROM BRITAIN,8,Good,Average,4,3
11970036,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970036.WAV,SIX NINE THREE,9,Excellent,Average,5,3
11970042,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970042.WAV,NINE SIX SIX ONE,9,Excellent,Good,5,4
11970075,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970075.WAV,LOOK AT MANDY'S NECK,9,Excellent,Good,5,4
11970081,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970081.WAV,LET'S DRAW JIM'S EYE,8,Good,Excellent,4,5
11970087,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970087.WAV,JAYME NEEDS NEW BOOTS,7,Good,Average,4,3
11970088,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970088.WAV,LYNDA NEEDS NEW SHOES,8,Good,Average,4,3
11970092,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970092.WAV,LOOK AT MARY'S COAT,8,Good,Bad,4,2
11970095,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970095.WAV,JACK LIKES YOUR RED JACKET,9,Excellent,Average,5,3
11970107,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970107.WAV,SO LISA WENT ON TO PLAYGROUND,8,Good,Excellent,4,5
11970132,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970132.WAV,LOWEN IS DRAWING THE PUMPKIN,7,Good,Excellent,4,5
11970141,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970141.WAV,I'M NOT A REAL SALESPERSON,8,Good,Excellent,4,5
11970142,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970142.WAV,MARY IS NOT A REAL ACTOR,9,Excellent,Good,5,4
11970145,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970145.WAV,JACK LIKES THE SCIENCE CLASS AT SCHOOL,8,Good,Average,4,3
11970165,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970165.WAV,ARE YOU GOING IN NOW,8,Good,Average,4,3
11970173,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970173.WAV,THAT WE'RE HAPPY,8,Good,Average,4,3
11970175,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1197/011970175.WAV,AND HERE AM I AND HERE ARE YOU,8,Good,Bad,4,2
12030007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030007.WAV,LILLY WENT TO SEE FISH,9,Excellent,Good,5,4
12030010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030010.WAV,LUCY RAN AWAY FROM THE FISH,8,Good,Average,4,3
12030013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030013.WAV,SANDY CAN PAINT THE CAT,7,Good,Excellent,4,5
12030024,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030024.WAV,PETER LOVES CANADA,8,Good,Excellent,4,5
12030027,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030027.WAV,CASEY IS A FRIEND FROM CANADA,8,Good,Average,4,3
12030031,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030031.WAV,FOUR TWO ONE THREE,9,Excellent,Average,5,3
12030032,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030032.WAV,NINE NINE TWO SIX,8,Good,Excellent,4,5
12030036,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030036.WAV,FIVE NINE FIVE THREE,8,Good,Average,4,3
12030043,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030043.WAV,SIX ONE SEVEN SIX,10,Excellent,Good,5,4
12030044,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030044.WAV,SIX THREE SEVEN NINE,9,Excellent,Good,5,4
12030053,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030053.WAV,LILLY IS AN EXPERT AT GOLF,7,Good,Average,4,3
12030055,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030055.WAV,HE IS GOOD AT AMERICAN FOOTBALL,8,Good,Bad,4,2
12030058,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030058.WAV,MARY AT A LITTLE EGG,8,Good,Average,4,3
12030072,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030072.WAV,LOOK AT MY MOUTH,8,Good,Excellent,4,5
12030078,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030078.WAV,BY CASEY MOUTH,8,Good,Bad,4,2
12030083,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030083.WAV,BET LIKES YOUR BLUE JAZZ,8,Good,Excellent,4,5
12030093,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030093.WAV,HERE IS BETTY'S SCARE,8,Good,Bad,4,2
12030097,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030097.WAV,MISS GOT ON THE SHIP,9,Excellent,Good,5,4
12030116,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030116.WAV,SO PETER WAIT INTO THE HOSPITAL,8,Good,Average,4,3
12030138,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1203/012030138.WAV,LUCY LOVE POT TOWEL,8,Good,Excellent,4,5
12600017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1260/012600017.WAV,A NEW TRACK IS PLANNED FOR THE FUTURE,7,Good,Excellent,4,5
12600072,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1260/012600072.WAV,WE WILL CONTINUE TO FIGHT THIS,8,Good,Bad,4,2
12600082,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1260/012600082.WAV,THE UNITED STATES IS LIVING ON ITS PASTS,8,Good,Excellent,4,5
12600129,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1260/012600129.WAV,THAT PUT ME IN SUCH A GOOD MOOD,7,Good,Excellent,4,5
12600131,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1260/012600131.WAV,HAVE A LITTLE BIT OF FAITH LOVE,8,Good,Excellent,4,5
12600177,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1260/012600177.WAV,SHE IS OUT OF THIS WORLD,7,Good,Average,4,3
12600186,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1260/012600186.WAV,WELL THAT WAS A BAD PERIOD,8,Good,Average,4,3
