audiofilepath,transcript,phoneme_scores
/path/to/wavs/014470026.wav,MARY LOVES FRANCE,m/2.0 æ/2.0 ɹ/2.0 ɪ/2.0 l/2.0 ə/2.0 v/2.0 z/1.6 f/2.0 ɹ/2.0 æ/2.0 n/2.0 s/0.0
/path/to/wavs/014470028.wav,NINE NINE FIVE ZERO,n/2.0 aɪ/2.0 n/2.0 n/2.0 aɪ/2.0 n/2.0 f/2.0 aɪ/2.0 v/1.8 z/1.6 ɪ/2.0 ɚ/2.0 oʊ/2.0
/path/to/wavs/014470031.wav,EIGHT EIGHT FIVE,eɪ/2.0 t/2.0 eɪ/2.0 t/2.0 f/2.0 aɪ/2.0 v/1.6
/path/to/wavs/014470038.wav,THREE EIGHT EIGHT FOUR,θ/1.8 ɹ/2.0 i/2.0 eɪ/2.0 t/2.0 eɪ/2.0 t/2.0 f/2.0 ɔ/2.0 ɹ/2.0
/path/to/wavs/014470039.wav,ONE NINE THREE FOUR,w/1.8 ə/2.0 n/2.0 n/2.0 aɪ/2.0 n/2.0 θ/1.8 ɹ/2.0 i/2.0 f/2.0 ɔ/2.0 ɹ/2.0
/path/to/wavs/014470048.wav,ANDY LIKES SURFING,æ/2.0 n/2.0 d/2.0 ɪ/2.0 l/2.0 aɪ/2.0 k/2.0 s/2.0 s/2.0 ɜː/2.0 f/2.0 ɪ/2.0 ŋ/2.0
/path/to/wavs/014470053.wav,LUCY LIKES RUNNING,l/2.0 uː/2.0 s/2.0 i/2.0 l/2.0 aɪ/2.0 k/2.0 s/2.0 ɹ/2.0 ʌ/1.8 n/2.0 ɪ/2.0 ŋ/2.0
/path/to/wavs/014470060.wav,HE LIKES CAKE,h/2.0 i/1.8 l/2.0 aɪ/2.0 k/2.0 s/2.0 k/2.0 eɪ/2.0 k/2.0
/path/to/wavs/014470063.wav,I CAN SMELL THE TOFU,aɪ/2.0 k/1.8 æ/2.0 n/2.0 s/2.0 m/2.0 ɛ/2.0 l/2.0 ð/1.8 ə/2.0 t/2.0 oʊ/1.8 f/2.0 u/2.0
/path/to/wavs/014470072.wav,LOOK AT NEIL'S SINGER,l/2.0 ʊ/2.0 k/2.0 æ/1.8 t/2.0 n/2.0 i/1.6 l/2.0 z/1.2 s/2.0 ɪ/2.0 ŋ/1.8 ɚ/2.0
/path/to/wavs/014470084.wav,PETER HAS A BEAUTIFUL BOOT,p/2.0 iː/2.0 t/2.0 ɚ/2.0 h/2.0 æ/2.0 z/2.0 ə/2.0 b/2.0 j/2.0 uː/2.0 t/2.0 ɪ/1.8 f/2.0 l/2.0 b/2.0 u/1.8 t/2.0
/path/to/wavs/014470100.wav,TINA IS CLEANING THE CAR,t/2.0 iː/2.0 n/2.0 ə/1.6 ɪ/2.0 z/2.0 k/2.0 l/2.0 iː/2.0 n/2.0 ɪ/2.0 ŋ/2.0 ð/1.8 ə/2.0 k/2.0 ɑ/2.0 ɹ/2.0
/path/to/wavs/014470109.wav,THEN LYNDA WALKED TO NATURE PARK,ð/1.8 ɛ/2.0 n/2.0 l/2.0 ɪ/2.0 n/2.0 d/2.0 ə/1.8 w/2.0 ɔ/2.0 k/2.0 t/2.0 t/2.0 u/1.8 n/2.0 eɪ/1.6 tʃ/2.0 ɚ/2.0 p/2.0 ɑ/2.0 k/2.0
/path/to/wavs/014470124.wav,NEIL THIS IS GREEN BEAN,n/2.0 i/2.0 l/2.0 ð/2.0 ɪ/2.0 s/2.0 ɪ/2.0 z/1.8 ɡ/2.0 ɹ/2.0 i/2.0 n/2.0 b/2.0 i/2.0 n/2.0
/path/to/wavs/014470140.wav,REPORTER TINA IS NOT A REAL T V REPORTER,ɹ/2.0 ɪ/2.0 p/2.0 ɔː/2.0 ɹ/1.6 t/2.0 ɚ/2.0 t/2.0 iː/2.0 n/2.0 ə/1.6 ɪ/2.0 z/1.8 n/2.0 ə/2.0 t/2.0 ə/2.0 ɹ/2.0 ɪ/1.2 ə/1.2 l/1.4 t/2.0 i/2.0 v/2.0 i/2.0 ɹ/2.0 ɪ/2.0 p/2.0 ɔː/2.0 ɹ/1.6 t/2.0 ɚ/2.0
/path/to/wavs/014470141.wav,JACK IS NOT A REAL BASEBALL PLAYER,dʒ/2.0 æ/2.0 k/2.0 ɪ/2.0 z/2.0 n/2.0 ə/2.0 t/2.0 ə/2.0 ɹ/2.0 ɪ/2.0 ə/2.0 l/2.0 b/2.0 eɪ/2.0 s/2.0 b/2.0 ɔ/1.8 l/2.0 p/2.0 l/2.0 ɛ/2.0 ɪ/2.0 ə/2.0 ɹ/2.0
/path/to/wavs/014470149.wav,BUT WHERE ARE WE,b/2.0 ə/2.0 t/2.0 w/1.6 ɛ/0.0 ɹ/0.0 ɑ/2.0 w/1.6 i/2.0
/path/to/wavs/014470150.wav,IS IT SO FATHER,ɪ/2.0 z/0.4 ɪ/2.0 t/0.4 s/2.0 oʊ/2.0 f/2.0 ɑː/2.0 ð/2.0 ɚ/2.0
/path/to/wavs/020220021.wav,FRIENDS PLANNED TO VISIT LATER IN THE AFTERNOON,f/2.0 ɹ/2.0 ɛ/2.0 n/2.0 d/2.0 z/2.0 p/2.0 l/1.6 æ/1.4 n/1.6 d/1.6 t/2.0 u/2.0 v/2.0 ɪ/2.0 z/2.0 ɪ/1.8 t/2.0 l/2.0 eɪ/2.0 t/2.0 ɚ/2.0 ɪ/2.0 n/2.0 ð/2.0 ə/1.4 ɑː/2.0 f/2.0 t/2.0 ə/2.0 n/2.0 uː/2.0 n/2.0
/path/to/wavs/020220023.wav,A MAN APPROACHED THE CAR AND AN EXCHANGE WAS MADE,ə/2.0 m/2.0 æ/1.8 n/2.0 ə/2.0 p/2.0 ɹ/2.0 oʊ/2.0 tʃ/2.0 t/1.8 ð/2.0 ə/2.0 k/2.0 ɑ/2.0 ɹ/2.0 æ/2.0 n/2.0 d/2.0 æ/2.0 n/2.0 ɪ/2.0 k/2.0 s/2.0 tʃ/2.0 eɪ/1.8 n/2.0 dʒ/2.0 w/2.0 ə/2.0 z/2.0 m/2.0 eɪ/2.0 d/2.0
/path/to/wavs/020220033.wav,SURGERY GIVE THEM THE OPPORTUNITY TO CHANGE THAT,s/2.0 ɜː/2.0 dʒ/2.0 ɚ/1.6 i/2.0 ɡ/2.0 ɪ/2.0 v/2.0 ð/2.0 ə/1.6 m/2.0 ð/1.8 ə/2.0 ʌ/2.0 p/2.0 ə/1.6 t/2.0 j/2.0 uː/2.0 n/2.0 ə/1.2 t/2.0 i/2.0 t/2.0 u/2.0 tʃ/2.0 eɪ/1.8 n/2.0 dʒ/2.0 ð/1.8 æ/2.0 t/2.0
/path/to/wavs/020220048.wav,WE NEED A NEW COACH,w/2.0 i/2.0 n/2.0 i/2.0 d/2.0 eɪ/2.0 n/2.0 j/2.0 u/2.0 k/2.0 oʊ/2.0 tʃ/2.0
/path/to/wavs/020220056.wav,WE NEED TO GET ON THE BOARD,w/2.0 i/2.0 n/2.0 i/2.0 d/2.0 t/2.0 u/2.0 ɡ/2.0 ɛ/2.0 t/2.0 ə/2.0 n/2.0 ð/2.0 ə/2.0 b/2.0 ɔ/2.0 ɹ/2.0 d/2.0
/path/to/wavs/020220060.wav,I WANT TO ENJOY LIFE,aɪ/2.0 w/2.0 ɑ/2.0 n/2.0 t/2.0 t/2.0 u/1.8 ɪ/2.0 n/2.0 dʒ/2.0 ɔɪ/2.0 l/2.0 aɪ/2.0 f/2.0
/path/to/wavs/020220072.wav,WHY DO I THINK THE WAY I DO,w/2.0 aɪ/2.0 d/2.0 ʊ/1.8 aɪ/2.0 θ/1.8 ɪ/2.0 ŋ/2.0 k/2.0 ð/1.6 ə/1.6 w/2.0 eɪ/2.0 aɪ/2.0 d/2.0 ʊ/1.8
/path/to/wavs/020220091.wav,SEVERAL HAVE CALLED ME TO DISCUSS THIS,s/2.0 ɛ/2.0 v/2.0 ɹ/2.0 ə/2.0 l/2.0 h/2.0 æ/2.0 v/2.0 k/2.0 ɔ/2.0 l/1.6 d/0.8 m/2.0 i/2.0 t/2.0 u/2.0 d/2.0 ɪ/2.0 s/2.0 k/1.8 ʌ/2.0 s/2.0 ð/1.8 ɪ/2.0 s/2.0
/path/to/wavs/020220120.wav,HAD ONE OF THOSE LAST WEEKEND,h/2.0 æ/2.0 d/2.0 w/2.0 ə/2.0 n/1.6 ə/2.0 v/2.0 ð/2.0 oʊ/2.0 z/1.8 l/2.0 ɑ/2.0 s/2.0 t/2.0 w/2.0 iː/2.0 k/2.0 ɛ/2.0 n/2.0 d/2.0
/path/to/wavs/020220122.wav,I HAVE TO PUT IT DOWN,aɪ/2.0 h/2.0 æ/2.0 v/2.0 t/2.0 u/2.0 p/2.0 ʊ/2.0 t/2.0 ɪ/2.0 t/2.0 d/2.0 aʊ/2.0 n/2.0
/path/to/wavs/020220139.wav,MAYBE THAT SOMEONE WILL BE ME,m/2.0 eɪ/2.0 b/2.0 i/2.0 ð/1.4 æ/1.6 t/1.6 s/2.0 ʌ/2.0 m/2.0 w/2.0 ə/2.0 n/2.0 w/2.0 ɪ/2.0 l/1.8 b/2.0 i/1.8 m/2.0 i/2.0
/path/to/wavs/020220141.wav,WHAT IS GOING ON IN,w/2.0 ə/2.0 t/2.0 ɪ/2.0 z/1.8 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0 ə/2.0 n/2.0 ɪ/2.0 n/2.0
/path/to/wavs/020220176.wav,SOME GOOD NEWS FOR ROD TODAY,s/2.0 ə/2.0 m/1.8 ɡ/2.0 ʊ/2.0 d/2.0 n/2.0 j/2.0 u/2.0 z/1.8 f/2.0 ɔ/2.0 ɹ/1.6 ə/0.6 d/1.6 t/2.0 ə/2.0 d/2.0 eɪ/2.0
/path/to/wavs/020220200.wav,THIS GOING TO BE THE SECOND STREAM,ð/1.8 ɪ/2.0 s/2.0 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/1.8 b/2.0 i/2.0 ð/2.0 ə/2.0 s/2.0 ɛ/2.0 k/2.0 ə/2.0 n/2.0 d/2.0 s/2.0 t/2.0 ɹ/2.0 i/2.0 m/2.0
/path/to/wavs/020220221.wav,SMILE EVERY TIME HE TALKED,s/2.0 m/2.0 aɪ/2.0 l/1.8 ɛ/2.0 v/2.0 ɹ/2.0 i/2.0 t/2.0 aɪ/2.0 m/1.2 h/2.0 i/2.0 t/2.0 ɔ/2.0 k/2.0 t/2.0
/path/to/wavs/020220232.wav,THAT WOULD BE GREAT MAN,ð/1.8 æ/2.0 t/2.0 w/2.0 ʊ/2.0 d/2.0 b/2.0 i/2.0 ɡ/2.0 ɹ/2.0 eɪ/2.0 t/2.0 m/2.0 æ/2.0 n/2.0
/path/to/wavs/020220259.wav,THAT'S THE ONLY WAY TO BE FAIR,ð/1.8 æ/2.0 t/2.0 s/2.0 ð/0.8 ə/0.6 oʊ/2.0 n/1.6 l/2.0 i/2.0 w/2.0 eɪ/2.0 t/2.0 u/2.0 b/2.0 i/2.0 f/2.0 ɛ/2.0 ɹ/2.0
/path/to/wavs/020220264.wav,WE ARE FIRED UP AND READY TO DO BATTLE,w/2.0 i/2.0 ɑ/2.0 ɹ/2.0 f/2.0 aɪ/1.2 ɹ/1.2 d/2.0 ə/2.0 p/2.0 æ/2.0 n/2.0 d/2.0 ɹ/2.0 ɛ/1.6 d/1.6 i/0.8 t/2.0 u/1.8 d/2.0 ʊ/1.8 b/2.0 æ/2.0 t/2.0 l/2.0
/path/to/wavs/020220295.wav,BIKE CHOICE IS GOING TO BE TOUGH,b/2.0 aɪ/2.0 k/2.0 tʃ/2.0 ɔɪ/2.0 s/2.0 ɪ/2.0 z/1.8 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 b/2.0 i/2.0 t/2.0 ə/2.0 f/2.0
/path/to/wavs/020220366.wav,IF YOU COULD KNOW IT ALL,ɪ/2.0 f/2.0 j/2.0 u/1.8 k/2.0 ʊ/2.0 d/2.0 n/2.0 oʊ/2.0 ɪ/2.0 t/2.0 ɔ/2.0 l/2.0
/path/to/wavs/020340016.wav,MINDER IS GOING TO SEE SPARE,m/2.0 aɪ/1.4 n/2.0 d/2.0 ɚ/2.0 ɪ/2.0 z/1.8 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/1.8 s/2.0 i/2.0 s/2.0 p/1.2 ɛ/0.6 ɹ/0.6
/path/to/wavs/020340019.wav,AND IS GOING TO SEE DUCK,æ/2.0 n/2.0 d/2.0 ɪ/2.0 z/1.8 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/1.8 s/2.0 i/2.0 d/2.0 ə/2.0 k/2.0
/path/to/wavs/020340029.wav,EIGHT ONE SIX NINE,eɪ/2.0 t/2.0 w/2.0 ə/1.8 n/1.2 s/2.0 ɪ/2.0 k/2.0 s/2.0 n/2.0 aɪ/2.0 n/2.0
/path/to/wavs/020340043.wav,TWO ONE THEY EIGHT,t/2.0 u/2.0 w/2.0 ə/1.8 n/1.4 ð/2.0 eɪ/2.0 eɪ/2.0 t/2.0
/path/to/wavs/020340055.wav,LOOK AT STEVEN'S SWEATER,l/2.0 ʊ/2.0 k/2.0 æ/2.0 t/2.0 s/2.0 t/2.0 iː/2.0 v/2.0 ə/1.8 n/2.0 s/2.0 s/2.0 w/2.0 ɛ/1.2 t/2.0 ɚ/2.0
/path/to/wavs/020340056.wav,DATE LIKES YOUR BLUE SUNS GLASSES,d/2.0 eɪ/2.0 t/2.0 l/2.0 aɪ/2.0 k/2.0 s/2.0 j/2.0 ɔ/2.0 b/2.0 l/2.0 u/2.0 s/2.0 ə/2.0 n/1.2 z/1.8 ɡ/2.0 l/2.0 ɑ/2.0 s/1.0 ɪ/2.0 z/1.8
/path/to/wavs/020340063.wav,LOOK AT JOY'S JEANS,l/2.0 ʊ/2.0 k/2.0 æ/2.0 t/2.0 dʒ/2.0 ɔɪ/0.6 s/1.6 dʒ/2.0 i/2.0 n/2.0 z/1.6
/path/to/wavs/020340065.wav,SAND NEEDS NEW COAT,s/2.0 æ/2.0 n/2.0 d/2.0 n/2.0 i/2.0 d/2.0 z/2.0 n/1.8 j/2.0 u/2.0 k/2.0 oʊ/2.0 t/2.0
/path/to/wavs/020340071.wav,PETER NEEDS NEW SHOES,p/0.4 iː/2.0 t/2.0 ɚ/2.0 n/2.0 i/2.0 d/2.0 z/2.0 n/2.0 j/2.0 u/2.0 ʃ/2.0 u/2.0 z/1.4
/path/to/wavs/020340096.wav,SO MIKE WIT INTO THE WASHROOM,s/2.0 oʊ/2.0 m/2.0 aɪ/2.0 k/2.0 w/2.0 ɪ/2.0 t/2.0 ɪ/2.0 n/2.0 t/2.0 u/1.8 ð/2.0 ə/2.0 w/2.0 ʌ/2.0 ʃ/2.0 ɹ/2.0 u/2.0 m/2.0
/path/to/wavs/020340098.wav,SO JACK WIT INTO THE HOSPITAL,s/2.0 oʊ/2.0 dʒ/2.0 æ/1.8 k/2.0 w/2.0 ɪ/2.0 t/2.0 ɪ/2.0 n/2.0 t/2.0 u/1.8 ð/2.0 ə/2.0 h/2.0 ʌ/2.0 s/2.0 p/2.0 ɪ/2.0 t/2.0 l/1.8
/path/to/wavs/020340109.wav,THEN THE KANGAROO JUMPED REALLY REALLY HIGH,ð/2.0 ɛ/2.0 n/2.0 ð/2.0 ə/2.0 k/2.0 æ/2.0 ŋ/2.0 ɡ/2.0 ə/2.0 ɹ/2.0 uː/2.0 dʒ/2.0 ə/2.0 m/2.0 p/2.0 t/1.2 ɹ/2.0 ɪ/0.8 ʌ/0.8 l/2.0 i/2.0 ɹ/2.0 ɪ/0.8 ʌ/0.8 l/1.6 i/2.0 h/2.0 aɪ/2.0
/path/to/wavs/020340113.wav,THEN YOU HAVE TO BITTER IT FROM THE TOOLED,ð/2.0 ɛ/2.0 n/2.0 j/2.0 u/2.0 h/2.0 æ/2.0 v/2.0 t/2.0 u/1.8 b/2.0 ɪ/1.2 t/2.0 ɚ/1.8 ɪ/2.0 t/2.0 f/2.0 ɹ/2.0 ə/2.0 m/2.0 ð/2.0 ə/2.0 t/2.0 u/2.0 l/1.2 d/1.6
/path/to/wavs/020340124.wav,I LIKE PANDAS TOY PANDAS,aɪ/2.0 l/2.0 aɪ/2.0 k/2.0 p/2.0 æ/2.0 n/2.0 d/2.0 ə/1.8 z/1.8 t/2.0 ɔɪ/2.0 p/2.0 æ/2.0 n/2.0 d/2.0 ə/1.8 z/1.8
/path/to/wavs/020340140.wav,MY TIME IS YOURS,m/2.0 aɪ/2.0 t/2.0 aɪ/2.0 m/2.0 ɪ/2.0 z/2.0 j/2.0 ɔ/2.0 ɹ/2.0 z/1.6
/path/to/wavs/020340144.wav,HOW CAN MY BE SO HAPPY DAY AFTER DAY,h/2.0 aʊ/2.0 k/2.0 æ/2.0 n/2.0 m/1.2 aɪ/1.2 b/2.0 i/1.8 s/2.0 oʊ/2.0 h/2.0 æ/2.0 p/2.0 i/2.0 d/2.0 eɪ/2.0 ɑː/2.0 f/2.0 t/2.0 ə/2.0 d/2.0 eɪ/2.0
/path/to/wavs/020340156.wav,ONE TWO THREE AND THERE YOU ARE,w/2.0 ə/2.0 n/1.6 t/2.0 u/2.0 θ/1.8 ɹ/2.0 i/2.0 æ/2.0 n/2.0 d/2.0 ð/2.0 ɛ/2.0 ɹ/2.0 j/2.0 u/1.4 ɑ/2.0
/path/to/wavs/020340162.wav,THESE ARE YOUR BAN PETS,ð/2.0 i/2.0 z/1.8 ɑ/2.0 j/2.0 ɔ/2.0 b/2.0 æ/2.0 n/0.4 p/2.0 ɛ/2.0 t/2.0 s/2.0
/path/to/wavs/020340166.wav,GIVE ME YOUR HANDS,ɡ/2.0 ɪ/2.0 v/2.0 m/2.0 i/2.0 j/2.0 ɔ/2.0 h/2.0 æ/2.0 n/2.0 d/2.0 z/2.0 ɑː/1.2 n/1.2
/path/to/wavs/020340169.wav,COME TO ME IN THE MORNING,k/2.0 ə/2.0 m/2.0 t/2.0 u/1.8 m/2.0 i/2.0 ɪ/2.0 n/2.0 ð/2.0 ə/2.0 m/2.0 ɔː/2.0 ɹ/2.0 n/2.0 ɪ/2.0 ŋ/2.0
/path/to/wavs/020360017.wav,WE ALL HAD A GOOD TIME,w/2.0 i/2.0 ɔ/2.0 l/2.0 h/2.0 æ/2.0 d/2.0 ə/2.0 ɡ/2.0 ʊ/2.0 d/2.0 t/2.0 aɪ/2.0 m/2.0
/path/to/wavs/020360019.wav,THEY COULD NOT HELP BUT NOTICE,ð/2.0 eɪ/2.0 k/2.0 ʊ/2.0 d/2.0 n/2.0 ə/2.0 t/2.0 h/2.0 ɛ/2.0 l/2.0 p/2.0 b/2.0 ə/2.0 t/2.0 n/2.0 oʊ/2.0 t/2.0 ɪ/2.0 s/2.0
/path/to/wavs/020360036.wav,AND WE KNOW THAT WE ARE LOVED,æ/2.0 n/2.0 d/2.0 w/2.0 i/2.0 n/2.0 oʊ/2.0 ð/2.0 æ/2.0 t/2.0 w/2.0 i/2.0 ɑ/1.8 l/2.0 ə/2.0 v/1.6 d/2.0
/path/to/wavs/020360055.wav,THAT'S THE WAY THE SYSTEM IS SUPPOSED TO WORK,ð/2.0 æ/2.0 t/2.0 s/2.0 ð/2.0 ə/2.0 w/2.0 eɪ/2.0 ð/2.0 ə/2.0 s/2.0 ɪ/2.0 s/2.0 t/2.0 ə/2.0 m/1.8 ɪ/2.0 z/1.8 s/2.0 ə/2.0 p/2.0 oʊ/2.0 z/1.6 d/1.6 t/2.0 u/1.8 w/2.0 ɚ/2.0 k/2.0
/path/to/wavs/020360089.wav,DOCTORS HAVE NOT SET A DATE FOR HIS DISCHARGE,d/2.0 ɑː/2.0 k/2.0 t/2.0 ɚ/2.0 z/1.8 h/2.0 æ/2.0 v/2.0 n/2.0 ə/2.0 t/2.0 s/2.0 ɛ/2.0 t/2.0 ə/2.0 d/2.0 eɪ/2.0 t/2.0 f/2.0 ɔ/2.0 ɹ/1.6 h/2.0 ɪ/2.0 z/1.8 d/2.0 ɪ/2.0 s/2.0 tʃ/2.0 ɑː/2.0 ɹ/2.0 dʒ/2.0
/path/to/wavs/020360097.wav,THEIR CHILD'S DEATH IS NOT IN VAIN,ð/2.0 ɛ/2.0 ɹ/2.0 tʃ/2.0 aɪ/1.4 l/2.0 d/2.0 z/2.0 d/2.0 ɛ/2.0 θ/2.0 ɪ/2.0 z/1.8 n/2.0 ə/2.0 t/2.0 ɪ/2.0 n/2.0 v/2.0 eɪ/2.0 n/2.0
/path/to/wavs/020360100.wav,THIS IS A STEP BACKWARDS FOR US,ð/2.0 ɪ/2.0 s/2.0 ɪ/2.0 z/1.8 ə/1.6 s/2.0 t/2.0 ɛ/2.0 p/2.0 b/2.0 æ/2.0 k/2.0 w/2.0 ɚ/2.0 d/2.0 z/2.0 f/2.0 ɔ/2.0 ə/2.0 s/2.0
/path/to/wavs/020360131.wav,JUST WANT TO CONTINUE TO MIX THINGS UP A BIT,dʒ/2.0 ə/2.0 s/2.0 t/2.0 w/2.0 ə/1.8 n/2.0 t/2.0 t/2.0 u/2.0 k/2.0 ə/2.0 n/2.0 t/2.0 ɪ/2.0 n/2.0 j/2.0 u/2.0 t/2.0 u/1.8 m/2.0 ɪ/2.0 k/2.0 s/2.0 θ/2.0 ɪ/2.0 ŋ/2.0 z/2.0 ə/2.0 p/2.0 ə/2.0 b/2.0 ɪ/2.0 t/2.0
/path/to/wavs/020360136.wav,THIS WILL BE SO GOOD,ð/2.0 ɪ/2.0 s/2.0 w/2.0 ɪ/2.0 l/2.0 b/2.0 i/2.0 s/2.0 oʊ/1.6 ɡ/2.0 ʊ/2.0 d/2.0
/path/to/wavs/020360143.wav,BUT BACK TO NORMAL NOW,b/2.0 ə/2.0 t/2.0 b/2.0 æ/2.0 k/2.0 t/2.0 u/2.0 n/2.0 ɔː/2.0 ɹ/2.0 m/2.0 l/1.4 n/2.0 aʊ/2.0
/path/to/wavs/020360202.wav,I THOUGHT I HAD LOST MY PHONE,aɪ/2.0 θ/2.0 ɔ/2.0 t/2.0 aɪ/2.0 h/2.0 æ/2.0 d/2.0 l/2.0 ə/2.0 s/2.0 t/2.0 m/2.0 aɪ/2.0 f/2.0 oʊ/2.0 n/2.0
/path/to/wavs/020360211.wav,WANT TO TALK ABOUT TO WORK,w/2.0 ə/2.0 n/2.0 t/2.0 t/2.0 u/2.0 t/2.0 ɔ/2.0 k/2.0 ə/2.0 b/2.0 aʊ/2.0 t/2.0 t/2.0 u/2.0 w/2.0 ɚ/2.0 k/2.0
/path/to/wavs/020360220.wav,WILL HAVE TO WAIT AND SEE,w/2.0 ɪ/2.0 l/1.4 h/2.0 æ/2.0 v/2.0 t/2.0 u/1.8 w/2.0 eɪ/2.0 t/2.0 æ/2.0 n/2.0 d/2.0 s/2.0 i/2.0
/path/to/wavs/020360228.wav,I HAD A GREAT DAY,aɪ/2.0 h/2.0 æ/2.0 d/2.0 ə/1.4 ɡ/2.0 ɹ/2.0 eɪ/2.0 t/2.0 d/2.0 eɪ/2.0
/path/to/wavs/020360245.wav,DO I REALLY WANT TO STILL,d/2.0 ʊ/2.0 aɪ/1.6 ɹ/2.0 ɪ/2.0 ʌ/2.0 l/2.0 i/2.0 w/2.0 ə/2.0 n/2.0 t/1.8 t/2.0 u/2.0 s/2.0 t/2.0 ɪ/2.0 l/2.0
/path/to/wavs/020360299.wav,SHOULD BE INTERESTING TO SEE HOW THEY HANDLE IT,ʃ/2.0 ʊ/2.0 d/2.0 b/2.0 i/2.0 ɪ/2.0 n/2.0 t/2.0 ɹ/2.0 ə/1.6 s/2.0 t/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 s/2.0 i/2.0 h/2.0 aʊ/2.0 ð/2.0 eɪ/2.0 h/2.0 æ/2.0 n/2.0 d/2.0 l/1.8 ɪ/2.0 t/2.0
/path/to/wavs/020360301.wav,HOW WAS I TO KNOW,h/2.0 aʊ/2.0 w/2.0 ə/2.0 z/1.8 aɪ/2.0 t/2.0 u/1.8 n/2.0 oʊ/2.0
/path/to/wavs/020360302.wav,HE PUT A SMILE ON MY FACE TONIGHT,h/2.0 i/2.0 p/2.0 ʊ/2.0 t/2.0 ə/2.0 s/2.0 m/2.0 aɪ/2.0 l/2.0 ə/2.0 n/2.0 m/2.0 aɪ/2.0 f/2.0 eɪ/2.0 s/2.0 t/2.0 ə/2.0 n/2.0 aɪ/2.0 t/2.0
/path/to/wavs/020360312.wav,IT REMAINS THE STANDARD THE RULE THE TERM OF COMPARISON,ɪ/2.0 t/2.0 ɹ/2.0 ɪ/2.0 m/2.0 eɪ/2.0 n/2.0 z/1.8 ð/2.0 ə/2.0 s/2.0 t/2.0 æ/2.0 n/2.0 d/2.0 ɚ/2.0 d/2.0 ð/2.0 ə/2.0 ɹ/2.0 u/2.0 l/2.0 ð/2.0 ə/2.0 t/2.0 ɚ/2.0 m/2.0 ə/2.0 v/1.8 k/2.0 ə/2.0 m/2.0 p/2.0 æ/2.0 ɹ/2.0 ɪ/2.0 s/2.0 n/2.0
/path/to/wavs/020360329.wav,I GLANCE OVER AT THE DOOR,aɪ/2.0 ɡ/2.0 l/2.0 ɑ/2.0 n/2.0 s/2.0 oʊ/2.0 v/2.0 ɚ/2.0 æ/2.0 t/2.0 ð/2.0 ə/2.0 d/2.0 ɔ/2.0 ɹ/2.0
/path/to/wavs/020590022.wav,THIS WAR IS OVER EXISTENCE,ð/2.0 ɪ/2.0 s/2.0 w/2.0 ɔ/1.8 ɪ/2.0 z/1.8 oʊ/2.0 v/2.0 ə/2.0 ɪ/2.0 ɡ/1.6 z/2.0 ɪ/2.0 s/2.0 t/2.0 ə/2.0 n/2.0 s/2.0
/path/to/wavs/020590026.wav,LIGHTING A FIRE IS AN EASY WAY TO GET FOUND,l/2.0 aɪ/2.0 t/2.0 ɪ/2.0 ŋ/2.0 ə/2.0 f/2.0 aɪ/1.2 ə/1.6 ɪ/2.0 z/1.8 æ/2.0 n/2.0 iː/2.0 z/2.0 i/2.0 w/2.0 eɪ/2.0 t/2.0 u/1.8 ɡ/2.0 ɛ/2.0 t/2.0 f/2.0 aʊ/1.6 n/2.0 d/2.0
/path/to/wavs/020590047.wav,AT LEAST NOT FOR NOW,æ/2.0 t/2.0 l/2.0 i/2.0 s/2.0 t/1.8 n/2.0 ə/2.0 t/2.0 f/2.0 ɔ/1.8 n/2.0 aʊ/2.0
/path/to/wavs/020590077.wav,I WAS PROBABLY FEELING SORRY FOR MYSELF MORE THAN ANYTHING,aɪ/2.0 w/2.0 ə/2.0 z/1.8 p/2.0 ɹ/2.0 ʌ/2.0 b/2.0 ə/2.0 b/2.0 l/2.0 i/2.0 f/2.0 iː/2.0 l/1.6 ɪ/2.0 ŋ/2.0 s/2.0 ʌ/2.0 ɹ/2.0 i/2.0 f/2.0 ɔ/1.8 m/2.0 aɪ/2.0 s/2.0 ɛ/2.0 l/2.0 f/2.0 m/2.0 ɔ/2.0 ð/2.0 æ/1.6 n/2.0 ɛ/2.0 n/2.0 i/2.0 θ/2.0 ɪ/2.0 ŋ/2.0
/path/to/wavs/020590103.wav,THAT'S A LOT MORE COMPLICATED,ð/1.8 æ/2.0 t/2.0 s/2.0 ə/2.0 l/2.0 ə/2.0 t/2.0 m/2.0 ɔ/2.0 k/2.0 ʌ/2.0 m/2.0 p/2.0 l/2.0 ɪ/2.0 k/2.0 eɪ/2.0 t/2.0 ɪ/2.0 d/1.6
