audio_path,transcript,chosen,rejected,dpo_weight
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820119.WAV,TIME TO MAKE A STATEMENT CAPTAINS,t/Excellent aɪ/Excellent m/Excellent t/Excellent u/Excellent m/Excellent eɪ/Excellent k/Excellent ə/Excellent s/Excellent t/Excellent eɪ/Excellent t/Excellent m/Excellent ə/Excellent n/Excellent t/Excellent k/Excellent æ/Excellent p/Excellent t/Excellent ɪ/Excellent n/Excellent z/Average,t/Good aɪ/Good m/Good t/Good u/Good m/Good eɪ/Good k/Good ə/Good s/Good t/Good eɪ/Good t/Good m/Good ə/Good n/Good t/Good k/Good æ/Good p/Good t/Good ɪ/Good n/Good z/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820144.WAV,TONIGHT HE WAS WORSE THAN ANYONE,t/Excellent ə/Excellent n/Excellent aɪ/Excellent t/Excellent h/Excellent i/Excellent w/Excellent ə/Excellent z/Good w/Excellent ɚ/Excellent s/Excellent ð/Excellent ə/Excellent n/Excellent ɛ/Excellent n/Excellent i/Excellent w/Excellent ə/Excellent n/Excellent,t/Good ə/Good n/Good aɪ/Good t/Good h/Good i/Good w/Good ə/Good z/Excellent w/Good ɚ/Good s/Good ð/Good ə/Good n/Good ɛ/Good n/Good i/Good w/Good ə/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820201.WAV,I FALL IN LOVE WITH MORE AND MORE EVERYDAY,aɪ/Excellent f/Excellent ɔ/Worst l/Excellent ɪ/Excellent n/Excellent l/Excellent ə/Excellent v/Excellent w/Excellent ɪ/Excellent θ/Excellent m/Excellent ɔ/Excellent æ/Excellent n/Excellent d/Excellent m/Excellent ɔ/Excellent ɛ/Excellent v/Excellent ɹ/Excellent i/Excellent d/Excellent eɪ/Excellent,aɪ/Good f/Good ɔ/Bad l/Good ɪ/Good n/Good l/Good ə/Good v/Good w/Good ɪ/Good θ/Good m/Good ɔ/Good æ/Good n/Good d/Good m/Good ɔ/Good ɛ/Good v/Good ɹ/Good i/Good d/Good eɪ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820214.WAV,MUSIC WILL BE HERE FOREVER,m/Excellent j/Excellent uː/Excellent z/Excellent ɪ/Excellent k/Excellent w/Excellent ɪ/Excellent l/Excellent b/Excellent i/Excellent h/Excellent ɪ/Excellent ə/Excellent f/Excellent ɚ/Average ɛ/Excellent v/Excellent ə/Excellent,m/Good j/Good uː/Good z/Good ɪ/Good k/Good w/Good ɪ/Good l/Good b/Good i/Good h/Good ɪ/Good ə/Good f/Good ɚ/Bad ɛ/Good v/Good ə/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820220.WAV,THAT'S NOT A BAD DEAL,ð/Excellent æ/Excellent t/Excellent s/Excellent n/Excellent ə/Excellent t/Excellent ə/Excellent b/Excellent æ/Excellent d/Excellent d/Excellent i/Excellent l/Excellent,ð/Good æ/Good t/Good s/Good n/Good ə/Good t/Good ə/Good b/Good æ/Good d/Good d/Good i/Good l/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820239.WAV,CHEATING IS FOR THE CHILDISH,tʃ/Excellent iː/Excellent t/Excellent ɪ/Excellent ŋ/Excellent ɪ/Excellent z/Good f/Excellent ɔ/Good ð/Excellent ə/Excellent tʃ/Excellent aɪ/Excellent l/Excellent d/Average ɪ/Excellent ʃ/Excellent,tʃ/Good iː/Good t/Good ɪ/Good ŋ/Good ɪ/Good z/Excellent f/Good ɔ/Excellent ð/Good ə/Good tʃ/Good aɪ/Good l/Good d/Bad ɪ/Good ʃ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820258.WAV,SECRETARY OF ENERGY IS WRONG,s/Excellent ɛ/Excellent k/Excellent ɹ/Average ə/Excellent t/Good ɹ/Good i/Excellent ə/Excellent v/Good ɛ/Excellent n/Excellent ɚ/Good dʒ/Excellent i/Excellent ɪ/Excellent z/Excellent ɹ/Excellent ə/Excellent ŋ/Excellent,s/Good ɛ/Good k/Good ɹ/Good ə/Good t/Excellent ɹ/Excellent i/Good ə/Good v/Excellent ɛ/Good n/Good ɚ/Average dʒ/Good i/Good ɪ/Good z/Good ɹ/Good ə/Good ŋ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820265.WAV,JUST TELL ME IF YOU FEEL THE SAME WAY TOO,dʒ/Excellent ə/Excellent s/Excellent t/Excellent t/Excellent ɛ/Excellent l/Excellent m/Excellent i/Excellent ɪ/Excellent f/Excellent j/Excellent u/Excellent f/Excellent i/Excellent l/Excellent ð/Excellent ə/Excellent s/Excellent eɪ/Excellent m/Excellent w/Excellent eɪ/Excellent t/Excellent u/Excellent,dʒ/Good ə/Good s/Good t/Good t/Good ɛ/Good l/Good m/Good i/Good ɪ/Good f/Good j/Good u/Good f/Good i/Good l/Good ð/Good ə/Good s/Good eɪ/Good m/Good w/Good eɪ/Good t/Good u/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820268.WAV,I HAVE THE HEART OF A LION,aɪ/Excellent h/Excellent æ/Excellent v/Good ð/Excellent ə/Bad h/Excellent ɑ/Average t/Good ə/Good v/Good ə/Excellent l/Excellent aɪ/Excellent ə/Excellent n/Excellent,aɪ/Good h/Good æ/Good v/Average ð/Good ə/Average h/Good ɑ/Good t/Average ə/Excellent v/Excellent ə/Good l/Good aɪ/Good ə/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820329.WAV,BUT THE CITY WAS ALREADY DIRTY,b/Excellent ə/Excellent t/Excellent ð/Good ə/Excellent s/Excellent ɪ/Excellent t/Excellent i/Excellent w/Excellent ə/Excellent z/Excellent ɔ/Excellent l/Excellent ɹ/Excellent ɛ/Excellent d/Excellent i/Excellent d/Excellent ɜː/Excellent t/Excellent i/Excellent,b/Good ə/Good t/Good ð/Average ə/Good s/Good ɪ/Good t/Good i/Good w/Good ə/Good z/Good ɔ/Good l/Good ɹ/Good ɛ/Good d/Good i/Good d/Good ɜː/Good t/Good i/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820353.WAV,SHE MIGHT PUSH HIM OFF INTO THE DEEPS,ʃ/Excellent i/Excellent m/Excellent aɪ/Average t/Excellent p/Excellent ʊ/Excellent ʃ/Excellent h/Excellent ɪ/Excellent m/Excellent ə/Excellent f/Good ɪ/Excellent n/Excellent t/Excellent u/Good ð/Excellent ə/Excellent d/Excellent i/Excellent p/Excellent s/Excellent,ʃ/Good i/Good m/Good aɪ/Bad t/Good p/Good ʊ/Good ʃ/Good h/Good ɪ/Good m/Good ə/Good f/Average ɪ/Good n/Good t/Good u/Average ð/Good ə/Good d/Good i/Good p/Good s/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820370.WAV,I SHUT MY EYES FOR ONE BREATH,aɪ/Excellent ʃ/Excellent ə/Worst t/Excellent m/Excellent aɪ/Excellent aɪ/Excellent z/Good f/Excellent ɔ/Excellent w/Excellent ə/Excellent n/Excellent b/Excellent ɹ/Excellent ɛ/Bad θ/Good,aɪ/Good ʃ/Good ə/Bad t/Good m/Good aɪ/Good aɪ/Good z/Average f/Good ɔ/Good w/Good ə/Good n/Good b/Good ɹ/Good ɛ/Worst θ/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820371.WAV,SO THERE IS REALLY NO ROOM FOR DOUBT,s/Excellent oʊ/Excellent ð/Excellent ɛ/Excellent ɹ/Excellent ɪ/Excellent z/Excellent ɹ/Excellent iː/Excellent ə/Good l/Excellent i/Excellent n/Excellent oʊ/Excellent ɹ/Excellent u/Excellent m/Good f/Excellent ɔ/Good d/Excellent aʊ/Good t/Excellent,s/Good oʊ/Good ð/Good ɛ/Good ɹ/Good ɪ/Good z/Good ɹ/Good iː/Good ə/Average l/Good i/Good n/Good oʊ/Good ɹ/Good u/Good m/Excellent f/Good ɔ/Average d/Good aʊ/Average t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0482/004820378.WAV,I SHALL NEVER FORGIVE MYSELF FOR THIS EXPOSURE,aɪ/Excellent ʃ/Excellent ə/Excellent l/Good n/Excellent ɛ/Excellent v/Excellent ɚ/Excellent f/Excellent ə/Excellent ɡ/Excellent ɪ/Excellent v/Average m/Excellent aɪ/Excellent s/Excellent ɛ/Excellent l/Excellent f/Excellent f/Excellent ɔ/Excellent ð/Excellent ɪ/Excellent s/Excellent ɪ/Excellent k/Excellent s/Excellent p/Excellent oʊ/Good ʒ/Excellent ə/Excellent,aɪ/Good ʃ/Good ə/Good l/Average n/Good ɛ/Good v/Good ɚ/Good f/Good ə/Good ɡ/Good ɪ/Good v/Bad m/Good aɪ/Good s/Good ɛ/Good l/Good f/Good f/Good ɔ/Good ð/Good ɪ/Good s/Good ɪ/Good k/Good s/Good p/Good oʊ/Average ʒ/Good ə/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600015.WAV,A LIGHT RAIN WAS FALLING AT THE TIME,ə/Excellent l/Excellent aɪ/Excellent t/Excellent ɹ/Excellent eɪ/Average n/Excellent w/Excellent ə/Excellent z/Excellent f/Excellent ɔː/Average l/Excellent ɪ/Excellent ŋ/Excellent æ/Excellent t/Excellent ð/Average ə/Good t/Excellent aɪ/Excellent m/Excellent,ə/Good l/Good aɪ/Good t/Good ɹ/Good eɪ/Good n/Good w/Good ə/Good z/Good f/Good ɔː/Good l/Good ɪ/Good ŋ/Good æ/Good t/Good ð/Bad ə/Excellent t/Good aɪ/Good m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600060.WAV,HIS EYES WERE ROLLING AROUND,h/Excellent ɪ/Excellent z/Good aɪ/Excellent z/Good w/Excellent ɚ/Excellent ɹ/Excellent oʊ/Excellent l/Good ɪ/Excellent ŋ/Excellent ə/Excellent ɹ/Excellent aʊ/Excellent n/Excellent d/Good,h/Good ɪ/Good z/Average aɪ/Good z/Excellent w/Good ɚ/Good ɹ/Good oʊ/Good l/Excellent ɪ/Good ŋ/Good ə/Good ɹ/Good aʊ/Good n/Good d/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600065.WAV,I GO ON THE FIELD AND I PLAY,aɪ/Excellent ɡ/Excellent oʊ/Excellent ə/Excellent n/Excellent ð/Good ə/Excellent f/Excellent i/Excellent l/Excellent d/Excellent æ/Excellent n/Excellent d/Excellent aɪ/Excellent p/Excellent l/Excellent eɪ/Excellent,aɪ/Good ɡ/Good oʊ/Good ə/Good n/Good ð/Average ə/Good f/Good i/Good l/Good d/Good æ/Good n/Good d/Good aɪ/Good p/Good l/Good eɪ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600129.WAV,CAN I JUST FALL OFF THE FACE OF THE EARTH,k/Excellent æ/Excellent n/Excellent aɪ/Excellent dʒ/Excellent ə/Excellent s/Excellent t/Excellent f/Excellent ɔ/Excellent l/Good ə/Excellent f/Excellent ð/Average ə/Excellent f/Excellent eɪ/Excellent s/Excellent ə/Excellent v/Excellent ð/Good ə/Excellent ɚ/Excellent θ/Good,k/Good æ/Good n/Good aɪ/Good dʒ/Good ə/Good s/Good t/Good f/Good ɔ/Good l/Average ə/Good f/Good ð/Bad ə/Good f/Good eɪ/Good s/Good ə/Good v/Good ð/Excellent ə/Good ɚ/Good θ/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600145.WAV,WHAT'S THE MATTER WITH US,w/Excellent ə/Excellent t/Excellent s/Excellent ð/Excellent ə/Excellent m/Excellent æ/Excellent t/Excellent ɚ/Excellent w/Excellent ɪ/Excellent ð/Excellent ə/Excellent s/Excellent,w/Good ə/Good t/Good s/Good ð/Good ə/Good m/Good æ/Good t/Good ɚ/Good w/Good ɪ/Good ð/Good ə/Good s/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600146.WAV,COVER OF A COVER A,k/Excellent ʌ/Excellent v/Excellent ɚ/Excellent ə/Good v/Good ə/Excellent k/Excellent ʌ/Excellent v/Excellent ɚ/Excellent ə/Excellent,k/Good ʌ/Good v/Good ɚ/Good ə/Average v/Average ə/Good k/Good ʌ/Good v/Good ɚ/Good ə/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600153.WAV,I BILL NOT AFRAID,aɪ/Excellent b/Excellent ɪ/Good l/Excellent n/Excellent ə/Excellent t/Excellent ə/Excellent f/Excellent ɹ/Excellent eɪ/Excellent d/Excellent,aɪ/Good b/Good ɪ/Excellent l/Good n/Good ə/Good t/Good ə/Good f/Good ɹ/Good eɪ/Good d/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600154.WAV,I WILL INFORMED PEOPLE SHOULD NOT BE ALONG TO VOTE,aɪ/Excellent w/Excellent ɪ/Excellent l/Excellent ɪ/Excellent n/Excellent f/Excellent ɔː/Excellent ɹ/Excellent m/Worst d/Good p/Excellent iː/Excellent p/Excellent l/Excellent ʃ/Good ʊ/Excellent d/Excellent n/Excellent ə/Excellent t/Excellent b/Excellent i/Excellent ə/Excellent l/Excellent ɔː/Good ŋ/Excellent t/Excellent u/Excellent v/Good oʊ/Excellent t/Excellent,aɪ/Good w/Good ɪ/Good l/Good ɪ/Good n/Good f/Good ɔː/Good ɹ/Good m/Bad d/Excellent p/Good iː/Good p/Good l/Good ʃ/Average ʊ/Good d/Good n/Good ə/Good t/Good b/Good i/Good ə/Good l/Good ɔː/Average ŋ/Good t/Good u/Good v/Excellent oʊ/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600180.WAV,MORE OF US ARE COMING,m/Excellent ɔ/Excellent ə/Good v/Excellent ə/Excellent s/Excellent ɑ/Excellent k/Excellent ʌ/Excellent m/Excellent ɪ/Excellent ŋ/Excellent,m/Good ɔ/Good ə/Average v/Good ə/Good s/Good ɑ/Good k/Good ʌ/Good m/Good ɪ/Good ŋ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600199.WAV,PLUS THEY CAN BE FUN,p/Excellent l/Excellent ə/Good s/Excellent ð/Excellent eɪ/Excellent k/Excellent æ/Excellent n/Excellent b/Excellent i/Excellent f/Excellent ə/Excellent n/Good,p/Good l/Good ə/Excellent s/Good ð/Good eɪ/Good k/Good æ/Good n/Good b/Good i/Good f/Good ə/Good n/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600205.WAV,AND THANK YOU FOR POINTING THIS OUT TO US,æ/Excellent n/Excellent d/Excellent θ/Excellent æ/Excellent ŋ/Excellent k/Excellent j/Excellent u/Excellent f/Excellent ɔ/Excellent p/Good ɔɪ/Good n/Good t/Good ɪ/Good ŋ/Good ð/Excellent ɪ/Excellent s/Excellent aʊ/Good t/Excellent t/Excellent u/Excellent ə/Excellent s/Excellent,æ/Good n/Good d/Good θ/Good æ/Good ŋ/Good k/Good j/Good u/Good f/Good ɔ/Good p/Average ɔɪ/Average n/Excellent t/Average ɪ/Average ŋ/Excellent ð/Good ɪ/Good s/Good aʊ/Average t/Good t/Good u/Good ə/Good s/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600212.WAV,AND IT SEEMS TO BE MOSTLY PHONES,æ/Excellent n/Excellent d/Excellent ɪ/Excellent t/Excellent s/Excellent i/Excellent m/Excellent t/Excellent u/Good b/Excellent i/Excellent m/Excellent oʊ/Good s/Excellent t/Excellent l/Excellent i/Excellent f/Excellent oʊ/Excellent n/Good z/Good,æ/Good n/Good d/Good ɪ/Good t/Good s/Good i/Good m/Good t/Good u/Excellent b/Good i/Good m/Good oʊ/Average s/Good t/Good l/Good i/Good f/Good oʊ/Good n/Excellent z/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600214.WAV,FEELING IS STILL THE SAME,f/Excellent iː/Excellent l/Excellent ɪ/Excellent ŋ/Excellent ɪ/Excellent z/Excellent s/Excellent t/Excellent ɪ/Excellent l/Excellent ð/Good ə/Excellent s/Excellent eɪ/Good m/Excellent,f/Good iː/Good l/Good ɪ/Good ŋ/Good ɪ/Good z/Good s/Good t/Good ɪ/Good l/Good ð/Average ə/Good s/Good eɪ/Excellent m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600268.WAV,I WANT A COUPLE OF WEEKS OFF,aɪ/Excellent w/Excellent ə/Excellent n/Excellent t/Excellent ə/Excellent k/Excellent ʌ/Excellent p/Excellent l/Excellent ə/Good v/Excellent w/Excellent i/Average k/Excellent s/Excellent ə/Good f/Excellent,aɪ/Good w/Good ə/Good n/Good t/Good ə/Good k/Good ʌ/Good p/Good l/Good ə/Average v/Good w/Good i/Good k/Good s/Good ə/Excellent f/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600294.WAV,YOU A FAN OF THEM,j/Excellent u/Excellent ə/Excellent f/Excellent æ/Good n/Excellent ə/Good v/Good ð/Worst ə/Good m/Average,j/Good u/Good ə/Good f/Good æ/Excellent n/Good ə/Excellent v/Average ð/Bad ə/Average m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600296.WAV,YES BECAUSE IT IS THE NEXT GAME,j/Excellent ɛ/Excellent s/Excellent b/Good ɪ/Excellent k/Excellent ʌ/Excellent z/Excellent ɪ/Excellent t/Excellent ɪ/Excellent z/Excellent ð/Excellent ə/Excellent n/Excellent ɛ/Excellent k/Average s/Excellent t/Excellent ɡ/Bad eɪ/Good m/Average,j/Good ɛ/Good s/Good b/Average ɪ/Good k/Good ʌ/Good z/Good ɪ/Good t/Good ɪ/Good z/Good ð/Good ə/Good n/Good ɛ/Good k/Good s/Good t/Good ɡ/Worst eɪ/Excellent m/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600298.WAV,SO WHY ARE YOU BREATH,s/Excellent oʊ/Excellent w/Excellent aɪ/Excellent ɑ/Excellent j/Excellent u/Excellent b/Excellent ɹ/Excellent ɛ/Worst θ/Good,s/Good oʊ/Good w/Good aɪ/Good ɑ/Good j/Good u/Good b/Good ɹ/Good ɛ/Bad θ/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600318.WAV,HE WAS A MAN AND SO HE SHOULD KNOW ALL,h/Excellent i/Excellent w/Excellent ə/Excellent z/Excellent ə/Excellent m/Excellent æ/Excellent n/Excellent æ/Excellent n/Excellent d/Excellent s/Excellent oʊ/Excellent h/Excellent i/Excellent ʃ/Average ʊ/Good d/Excellent n/Good oʊ/Good ɔ/Good l/Good,h/Good i/Good w/Good ə/Good z/Good ə/Good m/Good æ/Good n/Good æ/Good n/Good d/Good s/Good oʊ/Good h/Good i/Good ʃ/Good ʊ/Average d/Good n/Excellent oʊ/Average ɔ/Average l/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600365.WAV,SHE WAS STANDING IN A BOAT,ʃ/Excellent i/Good w/Excellent ə/Excellent z/Excellent s/Excellent t/Good æ/Excellent n/Excellent d/Excellent ɪ/Excellent ŋ/Excellent ɪ/Excellent n/Excellent ə/Excellent b/Excellent oʊ/Excellent t/Excellent,ʃ/Good i/Excellent w/Good ə/Good z/Good s/Good t/Excellent æ/Good n/Good d/Good ɪ/Good ŋ/Good ɪ/Good n/Good ə/Good b/Good oʊ/Good t/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0560/005600370.WAV,BELOW TO THE LEFT WAS THE RIVER,b/Excellent ɪ/Excellent l/Excellent oʊ/Worst t/Excellent u/Good ð/Good ə/Excellent l/Excellent ɛ/Bad f/Excellent t/Excellent w/Excellent ə/Excellent z/Excellent ð/Good ə/Excellent ɹ/Excellent ɪ/Excellent v/Excellent ɚ/Excellent,b/Good ɪ/Good l/Good oʊ/Bad t/Good u/Average ð/Average ə/Good l/Good ɛ/Average f/Good t/Good w/Good ə/Good z/Good ð/Excellent ə/Good ɹ/Good ɪ/Good v/Good ɚ/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0575/005750059.WAV,IT'S A BOOK THAT WILL ENTERTAIN AS IT INFORMS,ɪ/Excellent t/Excellent s/Excellent ə/Excellent b/Excellent ʊ/Excellent k/Excellent ð/Good æ/Excellent t/Excellent w/Excellent ɪ/Excellent l/Excellent ɛ/Excellent n/Excellent t/Excellent ɚ/Excellent t/Excellent eɪ/Bad n/Excellent æ/Excellent z/Excellent ɪ/Excellent t/Excellent ɪ/Excellent n/Excellent f/Excellent ɔː/Excellent m/Good z/Good,ɪ/Good t/Good s/Good ə/Good b/Good ʊ/Good k/Good ð/Average æ/Good t/Good w/Good ɪ/Good l/Good ɛ/Good n/Good t/Good ɚ/Good t/Good eɪ/Average n/Good æ/Good z/Good ɪ/Good t/Good ɪ/Good n/Good f/Good ɔː/Good m/Average z/Average,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0575/005750067.WAV,IT'S EASY TO FEEL ENTHUSIASTIC,ɪ/Excellent t/Excellent s/Excellent iː/Excellent z/Excellent i/Excellent t/Excellent u/Excellent f/Excellent i/Excellent l/Excellent ɪ/Excellent n/Excellent θ/Bad j/Good uː/Good z/Excellent i/Excellent æ/Good s/Excellent t/Good ɪ/Excellent k/Excellent,ɪ/Good t/Good s/Good iː/Good z/Good i/Good t/Good u/Good f/Good i/Good l/Good ɪ/Good n/Good θ/Average j/Excellent uː/Average z/Good i/Good æ/Average s/Good t/Average ɪ/Good k/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0575/005750089.WAV,THE MOVE IS A PART OF PLAN TO INCREASE PROFITS,ð/Excellent ə/Bad m/Excellent u/Excellent v/Excellent ɪ/Excellent z/Excellent ə/Excellent p/Excellent ɑ/Excellent t/Excellent ə/Excellent v/Excellent p/Excellent l/Excellent æ/Excellent n/Excellent t/Excellent u/Excellent ɪ/Excellent n/Excellent k/Excellent ɹ/Excellent i/Excellent s/Excellent p/Excellent ɹ/Excellent ɑː/Good f/Excellent ɪ/Excellent t/Excellent s/Excellent,ð/Good ə/Worst m/Good u/Good v/Good ɪ/Good z/Good ə/Good p/Good ɑ/Good t/Good ə/Good v/Good p/Good l/Good æ/Good n/Good t/Good u/Good ɪ/Good n/Good k/Good ɹ/Good i/Good s/Good p/Good ɹ/Good ɑː/Average f/Good ɪ/Good t/Good s/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0575/005750099.WAV,REPORTS ARE EXPECTED BY THE END OF THE YEAR,ɹ/Excellent ɪ/Excellent p/Excellent ɔː/Excellent t/Good s/Good ɑ/Excellent ɪ/Excellent k/Excellent s/Excellent p/Excellent ɛ/Excellent k/Excellent t/Excellent ɪ/Excellent d/Excellent b/Excellent aɪ/Excellent ð/Excellent ə/Bad ɛ/Excellent n/Excellent d/Excellent ə/Excellent v/Excellent ð/Excellent ə/Good j/Average ɪ/Excellent ə/Excellent,ɹ/Good ɪ/Good p/Good ɔː/Good t/Excellent s/Excellent ɑ/Good ɪ/Good k/Good s/Good p/Good ɛ/Good k/Good t/Good ɪ/Good d/Good b/Good aɪ/Good ð/Good ə/Worst ɛ/Good n/Good d/Good ə/Good v/Good ð/Good ə/Excellent j/Bad ɪ/Good ə/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0575/005750150.WAV,LOVE TO SEE THAT ALL THE TREES ARE DOWN,l/Average ə/Excellent v/Excellent t/Excellent u/Excellent s/Excellent i/Average ð/Excellent æ/Excellent t/Excellent ɔ/Excellent l/Excellent ð/Excellent ə/Excellent t/Excellent ɹ/Excellent i/Excellent z/Good ɑ/Excellent d/Excellent aʊ/Average n/Excellent,l/Good ə/Good v/Good t/Good u/Good s/Good i/Good ð/Good æ/Good t/Good ɔ/Good l/Good ð/Good ə/Good t/Good ɹ/Good i/Good z/Excellent ɑ/Good d/Good aʊ/Good n/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0575/005750168.WAV,POSSIBLE FOR ME TO MEET YOU,p/Excellent ʌ/Average s/Excellent ə/Excellent b/Excellent l/Excellent f/Excellent ɔ/Excellent ɹ/Excellent m/Excellent i/Excellent t/Excellent u/Excellent m/Excellent i/Excellent t/Excellent j/Excellent u/Excellent,p/Good ʌ/Bad s/Good ə/Good b/Good l/Good f/Good ɔ/Good ɹ/Good m/Good i/Good t/Good u/Good m/Good i/Good t/Good j/Good u/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0575/005750178.WAV,WHAT'S ARE YOU GOING AS,w/Excellent ə/Good t/Excellent s/Excellent ɑ/Excellent j/Excellent u/Excellent ɡ/Excellent oʊ/Excellent ɪ/Excellent ŋ/Excellent æ/Average z/Excellent,w/Good ə/Excellent t/Good s/Good ɑ/Good j/Good u/Good ɡ/Good oʊ/Good ɪ/Good ŋ/Good æ/Good z/Good,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0575/005750179.WAV,BEAUTIFUL DAY TO BE A FAN,b/Excellent j/Excellent uː/Excellent t/Excellent ɪ/Excellent f/Excellent l/Excellent d/Excellent eɪ/Excellent t/Excellent u/Excellent b/Excellent i/Excellent ə/Excellent f/Good æ/Good n/Good,b/Good j/Good uː/Good t/Good ɪ/Good f/Good l/Good d/Good eɪ/Good t/Good u/Good b/Good i/Good ə/Good f/Excellent æ/Excellent n/Excellent,1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER0575/005750237.WAV,LISTENING TO WANTED ON THE RADIO,l/Excellent ɪ/Excellent s/Excellent n/Excellent ɪ/Excellent ŋ/Excellent t/Excellent u/Excellent w/Excellent ʌ/Good n/Excellent t/Excellent ɪ/Excellent d/Excellent ə/Excellent n/Excellent ð/Excellent ə/Excellent ɹ/Excellent eɪ/Good d/Excellent i/Excellent oʊ/Good,l/Good ɪ/Good s/Good n/Good ɪ/Good ŋ/Good t/Good u/Good w/Good ʌ/Average n/Good t/Good ɪ/Good d/Good ə/Good n/Good ð/Good ə/Good ɹ/Good eɪ/Excellent d/Good i/Good oʊ/Excellent,1.0
