audiofilepath,transcript,phoneme_scores
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190006.WAV,LAYLA CAN DRAW THE MONKEY,l/2.0 eɪ/1.2 l/2.0 ɑ/2.0 k/2.0 æ/2.0 n/2.0 d/2.0 ɹ/2.0 ɔ/1.8 ð/2.0 ə/2.0 m/2.0 ʌ/2.0 ŋ/2.0 k/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190025.WAV,LUCY IS A FRIEND FROM CANADA,l/2.0 uː/2.0 s/2.0 i/2.0 ɪ/2.0 z/1.8 ə/1.6 f/2.0 ɹ/2.0 ɛ/1.8 n/2.0 d/2.0 f/2.0 ɹ/2.0 ə/2.0 m/1.6 k/2.0 æ/2.0 n/2.0 ə/2.0 d/2.0 ə/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190027.WAV,MANDY LIVES IN JAPAN,m/2.0 æ/1.2 n/2.0 d/2.0 i/2.0 l/2.0 ɪ/2.0 v/2.0 z/1.6 ɪ/2.0 n/2.0 dʒ/2.0 ə/2.0 p/2.0 æ/1.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190030.WAV,SIX TWO THREE THREE,s/2.0 ɪ/2.0 k/2.0 s/2.0 t/2.0 u/2.0 θ/0.8 ɹ/1.2 i/1.6 θ/1.2 ɹ/1.6 i/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190055.WAV,NEIL IS GOOD AT BASKETBALL,n/2.0 i/0.0 l/2.0 ɪ/2.0 z/2.0 ɡ/2.0 ʊ/2.0 d/2.0 æ/1.8 t/2.0 b/2.0 ɑː/2.0 s/2.0 k/1.8 ɪ/2.0 t/2.0 b/2.0 ɔ/2.0 l/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190059.WAV,MIKE ATE A LITTLE RICE,m/2.0 aɪ/2.0 k/2.0 eɪ/2.0 t/2.0 ə/2.0 l/2.0 ɪ/2.0 t/2.0 l/2.0 ɹ/2.0 aɪ/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190060.WAV,NEIL LIKES CAKE,n/2.0 i/0.0 l/1.2 l/2.0 aɪ/2.0 k/2.0 s/2.0 k/2.0 eɪ/2.0 k/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190062.WAV,NEIL LIKES SAUSAGE,n/2.0 i/0.2 l/1.4 l/2.0 aɪ/2.0 k/2.0 s/2.0 s/2.0 ʌ/1.8 s/2.0 ɪ/2.0 dʒ/1.4
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190064.WAV,HENNY SMELLS FRESH BREAD,h/2.0 ɛ/1.8 n/2.0 ɪ/2.0 s/2.0 m/2.0 ɛ/2.0 l/2.0 z/1.8 f/1.6 ɹ/0.8 ɛ/0.8 ʃ/1.6 b/2.0 ɹ/2.0 ɛ/2.0 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190071.WAV,BY MY MOUTH,b/2.0 aɪ/2.0 m/2.0 aɪ/2.0 m/2.0 aʊ/2.0 θ/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190073.WAV,LET'S DRAW JAYME'S TOE,l/2.0 ɛ/2.0 t/2.0 s/2.0 d/1.8 ɹ/1.8 ɔ/2.0 dʒ/2.0 eɪ/0.8 m/2.0 i/2.0 z/1.8 t/2.0 oʊ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190081.WAV,LET'S DRAW NEIL'S ARM,l/2.0 ɛ/2.0 t/2.0 s/2.0 d/1.8 ɹ/1.8 ɔ/2.0 n/2.0 i/1.6 l/1.2 z/1.6 ɑ/2.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190088.WAV,SANDY HAS A BEAUTIFUL SHORTS,s/2.0 æ/2.0 n/2.0 d/2.0 i/2.0 h/2.0 æ/2.0 z/2.0 ə/1.8 b/2.0 j/2.0 uː/2.0 t/2.0 ɪ/2.0 f/2.0 l/2.0 ʃ/2.0 ɔ/2.0 t/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190095.WAV,BETTY NEEDS NEW SKIRT,b/2.0 ɛ/0.0 t/2.0 ɪ/2.0 n/2.0 i/2.0 d/1.8 z/1.8 n/2.0 j/2.0 u/2.0 s/2.0 k/1.6 ɚ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190098.WAV,JAYME GOT ON THE UNDERGROUND,dʒ/2.0 eɪ/2.0 m/2.0 i/2.0 ɡ/1.6 ə/2.0 t/2.0 ə/1.6 n/2.0 ð/2.0 ə/2.0 ʌ/2.0 n/2.0 d/1.6 ə/2.0 ɡ/2.0 ɹ/2.0 aʊ/2.0 n/2.0 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190107.WAV,SO HE WENT ON TO TEACHER'S OFFICE,s/2.0 oʊ/2.0 h/2.0 i/2.0 w/2.0 ɛ/1.6 n/2.0 t/2.0 ə/1.8 n/2.0 t/2.0 u/2.0 t/2.0 iː/2.0 tʃ/2.0 ə/2.0 s/2.0 ʌ/2.0 f/2.0 ɪ/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190108.WAV,THE LAYLA WALKED TO BUS STOP,ð/2.0 ə/2.0 l/2.0 eɪ/1.2 l/2.0 ɑ/2.0 w/2.0 ɔ/2.0 k/2.0 t/2.0 t/2.0 u/1.8 b/2.0 ə/2.0 s/2.0 s/2.0 t/2.0 ə/2.0 p/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190114.WAV,HENNY CAN SEE THE KITCHEN,h/2.0 ɛ/0.4 n/2.0 ɪ/2.0 k/2.0 æ/2.0 n/2.0 s/2.0 i/2.0 ð/2.0 ə/2.0 k/2.0 ɪ/2.0 tʃ/2.0 ɪ/1.8 n/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190128.WAV,LAYLA LOVES COOL,l/2.0 eɪ/1.2 l/2.0 ɑ/2.0 l/2.0 ə/2.0 v/2.0 z/1.6 k/2.0 u/2.0 l/1.2
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1419/014190172.WAV,AND MY NAME TOO,æ/2.0 n/2.0 d/2.0 m/2.0 aɪ/2.0 n/2.0 eɪ/2.0 m/0.4 t/2.0 u/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350004.WAV,BILLY RAN AWAY FROM THE GOAT,b/2.0 ɪ/2.0 l/2.0 i/2.0 ɹ/2.0 æ/2.0 n/2.0 ə/2.0 w/2.0 eɪ/2.0 f/2.0 ɹ/2.0 ə/2.0 m/1.6 ð/2.0 ə/2.0 ɡ/2.0 oʊ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350012.WAV,TIM RAN AWAY FROM THE BIRD,t/2.0 ɪ/2.0 m/1.6 ɹ/2.0 æ/2.0 n/2.0 ə/2.0 w/2.0 eɪ/2.0 f/2.0 ɹ/2.0 ə/2.0 m/1.2 ð/2.0 ə/2.0 b/2.0 ɚ/2.0 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350016.WAV,CASEY IS GOING TO SEE SQUID,k/2.0 eɪ/2.0 s/2.0 i/2.0 ɪ/2.0 z/2.0 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 s/2.0 i/2.0 s/2.0 k/0.8 w/0.4 ɪ/0.4 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350017.WAV,STEEVEN IS GOING TO SEE WHALE,s/2.0 t/2.0 iː/2.0 v/1.6 ə/2.0 n/2.0 ɪ/2.0 z/2.0 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/1.8 s/2.0 i/2.0 w/0.0 eɪ/0.0 l/0.4
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350018.WAV,ALISA IS GOING TO SEE ANT,ə/0.4 l/2.0 iː/2.0 s/2.0 ə/2.0 ɪ/2.0 z/2.0 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 s/2.0 i/2.0 æ/0.8 n/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350020.WAV,MIKE IS GOING TO SEE SHARK,m/2.0 aɪ/2.0 k/2.0 ɪ/2.0 z/1.8 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/2.0 s/2.0 i/2.0 ʃ/2.0 ɑ/2.0 k/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350022.WAV,HENNY LIVED IN AUSTRALIA,h/2.0 ɛ/1.0 n/2.0 i/2.0 l/2.0 ɪ/2.0 v/2.0 d/2.0 ɪ/2.0 n/2.0 ə/2.0 s/2.0 t/1.4 ɹ/1.4 eɪ/2.0 l/2.0 ɪ/2.0 ə/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350028.WAV,ONE FOUR EIGHT SEVEN,w/2.0 ə/2.0 n/1.4 f/2.0 ɔ/1.6 eɪ/2.0 t/2.0 s/2.0 ɛ/2.0 v/2.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350085.WAV,ALISA HAS A BEAUTIFUL SNEAKERS,ə/1.6 l/2.0 iː/2.0 s/2.0 ə/2.0 h/2.0 æ/2.0 z/1.8 ə/2.0 b/2.0 j/2.0 uː/2.0 t/2.0 ɪ/1.8 f/2.0 l/2.0 s/2.0 n/2.0 iː/2.0 k/2.0 ə/2.0 z/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350094.WAV,DAVID LOVES THE NEW T SHIRT,d/2.0 ɛ/2.0 v/2.0 ɪ/2.0 d/2.0 l/2.0 ə/2.0 v/2.0 z/2.0 ð/2.0 ə/2.0 n/2.0 j/2.0 u/2.0 t/2.0 i/2.0 ʃ/2.0 ɚ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350103.WAV,HENNY GOT ON THE YACHT,h/2.0 ɛ/2.0 n/2.0 ɪ/2.0 ɡ/2.0 ə/0.8 t/0.4 ə/2.0 n/2.0 ð/2.0 ə/2.0 j/2.0 ɑ/0.0 t/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350110.WAV,SO DAVID WENT ON TO CITY,s/2.0 oʊ/2.0 d/2.0 ɛ/2.0 v/2.0 ɪ/2.0 d/2.0 w/2.0 ɛ/1.8 n/2.0 t/2.0 ə/2.0 n/2.0 t/2.0 u/1.8 s/2.0 ɪ/2.0 t/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350127.WAV,STEEVEN GOT THE CUCUMBER,s/2.0 t/2.0 iː/2.0 v/2.0 ə/2.0 n/2.0 ɡ/2.0 ə/0.0 t/1.2 ð/2.0 ə/2.0 k/1.6 j/0.4 uː/1.2 k/1.2 ə/0.0 m/0.8 b/0.4 ɚ/0.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350133.WAV,BETTY GOT THE CELERY,b/2.0 ɛ/1.6 t/2.0 i/2.0 ɡ/2.0 ə/0.8 t/1.2 ð/2.0 ə/2.0 s/1.2 ɛ/0.4 l/0.8 ɚ/0.0 i/0.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350146.WAV,BETTY LIKES THE EDUCATION CLASS AT SCHOOL,b/2.0 ɛ/0.4 t/2.0 i/2.0 l/2.0 aɪ/2.0 k/1.6 s/2.0 ð/2.0 ə/2.0 ɛ/0.0 dʒ/0.0 u/0.0 k/0.0 eɪ/0.0 ʃ/0.4 n/0.4 k/2.0 l/2.0 ɑ/2.0 s/2.0 æ/2.0 t/2.0 s/2.0 k/2.0 u/2.0 l/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350153.WAV,IS IT THIS ONE,ɪ/2.0 z/2.0 ɪ/2.0 t/2.0 ð/1.8 ɪ/2.0 s/2.0 w/2.0 ə/2.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350157.WAV,HOW ARE WE GOING,h/2.0 aʊ/2.0 ɑ/2.0 w/2.0 i/2.0 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350158.WAV,SO I HAVE COME HERE,s/2.0 oʊ/2.0 aɪ/2.0 h/2.0 æ/2.0 v/2.0 k/2.0 ə/1.6 m/0.4 h/2.0 ɪ/1.6 ə/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350163.WAV,AND THE DOG TOO,æ/2.0 n/2.0 d/1.6 ð/2.0 ə/2.0 d/2.0 ə/2.0 ɡ/2.0 t/2.0 u/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1435/014350165.WAV,I CAN DO NO GOOD HERE,aɪ/2.0 k/2.0 æ/2.0 n/2.0 d/2.0 ʊ/1.8 n/2.0 oʊ/1.8 ɡ/2.0 ʊ/2.0 d/2.0 h/2.0 ɪ/1.6 ə/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390008.WAV,TIM IS GOING TO SEE BIRD,t/2.0 ɪ/2.0 m/1.8 ɪ/2.0 z/1.8 ɡ/2.0 oʊ/2.0 ɪ/2.0 ŋ/2.0 t/2.0 u/1.8 s/2.0 i/2.0 b/2.0 ɚ/2.0 d/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390009.WAV,DAVID RAN AWAY FROM THE CAT,d/2.0 ɛ/1.6 v/2.0 ɪ/2.0 d/2.0 ɹ/2.0 æ/2.0 n/2.0 ə/2.0 w/2.0 eɪ/2.0 f/2.0 ɹ/2.0 ə/1.6 m/2.0 ð/1.8 ə/2.0 k/2.0 æ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390045.WAV,FIVE FIVE SEVEN ONE,f/2.0 aɪ/2.0 v/1.6 f/2.0 aɪ/2.0 v/1.6 s/2.0 ɛ/2.0 v/2.0 n/2.0 w/2.0 ə/2.0 n/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390051.WAV,ALISA IS NOT VERY GOOD AT VOLLEYBALL,ə/0.8 l/2.0 iː/2.0 s/1.2 ə/1.2 ɪ/2.0 z/1.8 n/2.0 ə/2.0 t/2.0 v/1.6 ɛ/2.0 ɹ/2.0 i/2.0 ɡ/2.0 ʊ/2.0 d/2.0 æ/2.0 t/2.0 v/1.8 ʌ/2.0 l/2.0 i/2.0 b/2.0 ɔ/2.0 l/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390052.WAV,LUCY IS NOT VERY GOOD AT SWIMMING,l/2.0 uː/2.0 s/2.0 ɪ/2.0 ɪ/2.0 z/1.8 n/2.0 ə/2.0 t/2.0 v/2.0 ɛ/2.0 ɹ/2.0 i/2.0 ɡ/2.0 ʊ/2.0 d/2.0 æ/2.0 t/2.0 s/2.0 w/1.0 ɪ/1.6 m/2.0 ɪ/2.0 ŋ/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390057.WAV,PETER LIKES FRENCH FRIES,p/2.0 iː/2.0 t/2.0 ɚ/2.0 l/2.0 aɪ/2.0 k/2.0 s/2.0 f/2.0 ɹ/2.0 ɛ/1.2 n/0.8 tʃ/0.0 f/2.0 ɹ/2.0 aɪ/2.0 z/1.2
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390064.WAV,DOES JIM LIKE THE CAKE,d/2.0 ə/2.0 z/2.0 dʒ/2.0 ɪ/2.0 m/1.8 l/2.0 aɪ/2.0 k/2.0 ð/2.0 ə/2.0 k/2.0 eɪ/2.0 k/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390068.WAV,DOES BETTY LIKE THE HAMBURGER,d/2.0 ə/2.0 z/1.8 b/2.0 ɛ/2.0 t/2.0 i/2.0 l/2.0 aɪ/2.0 k/2.0 ð/2.0 ə/2.0 h/2.0 æ/2.0 m/2.0 b/2.0 ɚ/2.0 ɡ/2.0 ɚ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390076.WAV,LILLY HAS A BIG TOE,l/2.0 ɪ/2.0 l/2.0 i/2.0 h/2.0 æ/2.0 z/1.8 ə/2.0 b/2.0 ɪ/2.0 ɡ/2.0 t/2.0 oʊ/0.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390086.WAV,JIM HAS A BEAUTIFUL SWEATER,dʒ/2.0 ɪ/2.0 m/1.8 h/2.0 æ/2.0 z/2.0 ə/2.0 b/2.0 j/2.0 uː/2.0 t/2.0 ɪ/1.8 f/2.0 l/2.0 s/1.6 w/2.0 ɛ/2.0 t/2.0 ɚ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390090.WAV,JIM LIKE THE OLD SOCKS,dʒ/2.0 ɪ/2.0 m/2.0 l/2.0 aɪ/2.0 k/1.4 ð/2.0 ə/2.0 oʊ/2.0 l/2.0 d/2.0 s/1.8 ə/2.0 k/2.0 s/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390117.WAV,SO SANDY WENT ON TO LIVING ROOM,s/2.0 oʊ/2.0 s/2.0 æ/2.0 n/2.0 d/2.0 i/2.0 w/2.0 ɛ/0.8 n/1.6 t/2.0 ə/2.0 n/2.0 t/2.0 u/1.8 l/2.0 ɪ/2.0 v/2.0 ɪ/2.0 ŋ/2.0 ɹ/2.0 u/2.0 m/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390124.WAV,JAYME THIS IS MUSHROOM,dʒ/2.0 eɪ/1.2 m/2.0 i/2.0 ð/2.0 ɪ/2.0 s/2.0 ɪ/2.0 z/1.8 m/2.0 ʌ/2.0 ʃ/2.0 ɹ/0.8 u/1.6 m/1.4
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390133.WAV,TEDDY IS DRAWING THE SWEET POTATO,t/2.0 ɛ/1.6 d/2.0 ɪ/2.0 ɪ/2.0 z/1.8 d/2.0 ɹ/2.0 ɔː/2.0 ɪ/2.0 ŋ/2.0 ð/1.8 ə/2.0 s/1.8 w/2.0 i/2.0 t/2.0 p/2.0 ə/2.0 t/2.0 eɪ/2.0 t/2.0 oʊ/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390134.WAV,MARY IS DRAWING THE CHINESE CABBAGE,m/2.0 æ/2.0 ɹ/1.6 ɪ/2.0 ɪ/2.0 z/1.8 d/2.0 ɹ/2.0 ɔː/2.0 ɪ/2.0 ŋ/2.0 ð/2.0 ə/2.0 tʃ/2.0 aɪ/2.0 n/2.0 iː/2.0 z/1.8 k/2.0 æ/2.0 b/2.0 ɪ/2.0 dʒ/0.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390135.WAV,DAVID WORD YOU LIKE TO GROW LEEK,d/2.0 ɛ/1.6 v/2.0 ɪ/2.0 d/2.0 w/2.0 ɚ/2.0 d/2.0 j/2.0 u/1.8 l/2.0 aɪ/2.0 k/2.0 t/2.0 u/2.0 ɡ/2.0 ɹ/1.6 oʊ/0.8 l/2.0 i/2.0 k/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390143.WAV,PETER WILL ARRIVE IN MARCH SIXTH,p/2.0 iː/2.0 t/2.0 ə/2.0 w/2.0 ɪ/2.0 l/2.0 ə/2.0 ɹ/1.4 aɪ/2.0 v/2.0 ɪ/2.0 n/2.0 m/1.6 ɑ/1.6 ɹ/1.6 tʃ/1.0 s/1.6 ɪ/2.0 k/2.0 s/1.4 θ/1.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390154.WAV,HOW CAN I DO THAT,h/2.0 aʊ/2.0 k/2.0 æ/2.0 n/2.0 aɪ/2.0 d/2.0 ʊ/1.8 ð/2.0 æ/2.0 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390156.WAV,IT IS NOT HERE YOU SEE,ɪ/2.0 t/2.0 ɪ/2.0 z/1.8 n/2.0 ə/2.0 t/2.0 h/2.0 ɪ/2.0 ə/2.0 j/2.0 u/1.8 s/2.0 i/1.8
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1439/014390163.WAV,BUT WHAT CAN ONE DO,b/2.0 ə/2.0 t/2.0 w/2.0 ə/2.0 t/2.0 k/2.0 æ/2.0 n/1.8 w/2.0 ə/2.0 n/2.0 d/2.0 u/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470007.WAV,IT IS A VERY BOSSY TURKEY,ɪ/1.6 t/2.0 ɪ/1.6 z/1.8 ə/2.0 v/2.0 ɛ/2.0 ɹ/2.0 i/2.0 b/2.0 ʌ/2.0 s/2.0 i/2.0 t/1.8 ɜː/2.0 k/2.0 i/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470017.WAV,CASEY WENT TO SEE SQUIRREL,k/2.0 eɪ/2.0 s/2.0 i/2.0 w/2.0 ɛ/2.0 n/2.0 t/2.0 t/2.0 u/2.0 s/2.0 i/2.0 s/2.0 k/1.8 w/2.0 ɜː/2.0 ə/2.0 l/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470026.WAV,MARY LOVES FRANCE,m/2.0 æ/2.0 ɹ/2.0 ɪ/2.0 l/2.0 ə/2.0 v/2.0 z/1.6 f/2.0 ɹ/2.0 æ/2.0 n/2.0 s/0.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470028.WAV,NINE NINE FIVE ZERO,n/2.0 aɪ/2.0 n/2.0 n/2.0 aɪ/2.0 n/2.0 f/2.0 aɪ/2.0 v/1.8 z/1.6 ɪ/2.0 ɚ/2.0 oʊ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470031.WAV,EIGHT EIGHT FIVE,eɪ/2.0 t/2.0 eɪ/2.0 t/2.0 f/2.0 aɪ/2.0 v/1.6
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470038.WAV,THREE EIGHT EIGHT FOUR,θ/1.8 ɹ/2.0 i/2.0 eɪ/2.0 t/2.0 eɪ/2.0 t/2.0 f/2.0 ɔ/2.0 ɹ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470039.WAV,ONE NINE THREE FOUR,w/1.8 ə/2.0 n/2.0 n/2.0 aɪ/2.0 n/2.0 θ/1.8 ɹ/2.0 i/2.0 f/2.0 ɔ/2.0 ɹ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470048.WAV,ANDY LIKES SURFING,æ/2.0 n/2.0 d/2.0 ɪ/2.0 l/2.0 aɪ/2.0 k/2.0 s/2.0 s/2.0 ɜː/2.0 f/2.0 ɪ/2.0 ŋ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470053.WAV,LUCY LIKES RUNNING,l/2.0 uː/2.0 s/2.0 i/2.0 l/2.0 aɪ/2.0 k/2.0 s/2.0 ɹ/2.0 ʌ/1.8 n/2.0 ɪ/2.0 ŋ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470060.WAV,HE LIKES CAKE,h/2.0 i/1.8 l/2.0 aɪ/2.0 k/2.0 s/2.0 k/2.0 eɪ/2.0 k/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470063.WAV,I CAN SMELL THE TOFU,aɪ/2.0 k/1.8 æ/2.0 n/2.0 s/2.0 m/2.0 ɛ/2.0 l/2.0 ð/1.8 ə/2.0 t/2.0 oʊ/1.8 f/2.0 u/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470072.WAV,LOOK AT NEIL'S SINGER,l/2.0 ʊ/2.0 k/2.0 æ/1.8 t/2.0 n/2.0 i/1.6 l/2.0 z/1.2 s/2.0 ɪ/2.0 ŋ/1.8 ɚ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470084.WAV,PETER HAS A BEAUTIFUL BOOT,p/2.0 iː/2.0 t/2.0 ɚ/2.0 h/2.0 æ/2.0 z/2.0 ə/2.0 b/2.0 j/2.0 uː/2.0 t/2.0 ɪ/1.8 f/2.0 l/2.0 b/2.0 u/1.8 t/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470100.WAV,TINA IS CLEANING THE CAR,t/2.0 iː/2.0 n/2.0 ə/1.6 ɪ/2.0 z/2.0 k/2.0 l/2.0 iː/2.0 n/2.0 ɪ/2.0 ŋ/2.0 ð/1.8 ə/2.0 k/2.0 ɑ/2.0 ɹ/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470109.WAV,THEN LYNDA WALKED TO NATURE PARK,ð/1.8 ɛ/2.0 n/2.0 l/2.0 ɪ/2.0 n/2.0 d/2.0 ə/1.8 w/2.0 ɔ/2.0 k/2.0 t/2.0 t/2.0 u/1.8 n/2.0 eɪ/1.6 tʃ/2.0 ɚ/2.0 p/2.0 ɑ/2.0 k/2.0
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER1447/014470124.WAV,NEIL THIS IS GREEN BEAN,n/2.0 i/2.0 l/2.0 ð/2.0 ɪ/2.0 s/2.0 ɪ/2.0 z/1.8 ɡ/2.0 ɹ/2.0 i/2.0 n/2.0 b/2.0 i/2.0 n/2.0
