id,audio_path,transcript,sentence_chosen,sentence_rejected,chosen,rejected,dpo_weight
20220139,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2022/020220139.WAV,MAYBE THAT SOMEONE WILL BE ME,Good,Average,MAYBE/Excellent THAT/Excellent SOMEONE/Excellent WILL/Excellent BE/Excellent ME/Excellent,MAYBE/Good THAT/Good SOMEONE/Good WILL/Good BE/Good ME/Good,1.5
20220141,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2022/020220141.WAV,WHAT IS GOING ON IN,Excellent,Good,WHAT/Excellent IS/Excellent GOING/Excellent ON/Excellent IN/Excellent,WHAT/Good IS/Good GOING/Good ON/Good IN/Good,1.5
20220176,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2022/020220176.WAV,SOME GOOD NEWS FOR ROD TODAY,Good,Average,SOME/Excellent GOOD/Excellent NEWS/Excellent FOR/Excellent ROD/Bad TODAY/Excellent,SOME/Good GOOD/Good NEWS/Good FOR/Good ROD/Average TODAY/Good,1.5
20220200,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2022/020220200.WAV,THIS GOING TO BE THE SECOND STREAM,Excellent,Good,THIS/Excellent GOING/Excellent TO/Excellent BE/Excellent THE/Excellent SECOND/Excellent STREAM/Excellent,THIS/Good GOING/Good TO/Good BE/Good THE/Good SECOND/Good STREAM/Good,1.5
20220221,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2022/020220221.WAV,SMILE EVERY TIME HE TALKED,Good,Average,SMILE/Excellent EVERY/Excellent TIME/Excellent HE/Excellent TALKED/Excellent,SMILE/Good EVERY/Good TIME/Good HE/Good TALKED/Good,1.5
20220232,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2022/020220232.WAV,THAT WOULD BE GREAT MAN,Excellent,Good,THAT/Excellent WOULD/Excellent BE/Excellent GREAT/Excellent MAN/Excellent,THAT/Good WOULD/Good BE/Good GREAT/Good MAN/Good,1.5
20220259,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2022/020220259.WAV,THAT'S THE ONLY WAY TO BE FAIR,Good,Average,THAT'S/Excellent THE/Bad ONLY/Excellent WAY/Excellent TO/Excellent BE/Excellent FAIR/Excellent,THAT'S/Good THE/Average ONLY/Good WAY/Good TO/Good BE/Good FAIR/Good,1.5
20220264,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2022/020220264.WAV,WE ARE FIRED UP AND READY TO DO BATTLE,Good,Excellent,WE/Excellent ARE/Excellent FIRED/Excellent UP/Excellent AND/Excellent READY/Average TO/Excellent DO/Excellent BATTLE/Excellent,WE/Good ARE/Good FIRED/Good UP/Good AND/Good READY/Good TO/Good DO/Good BATTLE/Good,1.5
20220295,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2022/020220295.WAV,BIKE CHOICE IS GOING TO BE TOUGH,Excellent,Good,BIKE/Excellent CHOICE/Excellent IS/Excellent GOING/Excellent TO/Excellent BE/Excellent TOUGH/Excellent,BIKE/Good CHOICE/Good IS/Good GOING/Good TO/Good BE/Good TOUGH/Good,1.5
20220366,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2022/020220366.WAV,IF YOU COULD KNOW IT ALL,Excellent,Good,IF/Excellent YOU/Excellent COULD/Excellent KNOW/Excellent IT/Excellent ALL/Excellent,IF/Good YOU/Good COULD/Good KNOW/Good IT/Good ALL/Good,1.5
20340016,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340016.WAV,MINDER IS GOING TO SEE SPARE,Good,Excellent,MINDER/Excellent IS/Excellent GOING/Excellent TO/Excellent SEE/Excellent SPARE/Bad,MINDER/Good IS/Good GOING/Good TO/Good SEE/Good SPARE/Good,1.5
20340019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340019.WAV,AND IS GOING TO SEE DUCK,Good,Average,AND/Bad IS/Excellent GOING/Excellent TO/Excellent SEE/Excellent DUCK/Excellent,AND/Good IS/Good GOING/Good TO/Good SEE/Good DUCK/Good,1.5
20340029,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340029.WAV,EIGHT ONE SIX NINE,Good,Excellent,EIGHT/Excellent ONE/Good SIX/Excellent NINE/Excellent,EIGHT/Good ONE/Average SIX/Good NINE/Good,1.5
20340043,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340043.WAV,TWO ONE THEY EIGHT,Good,Excellent,TWO/Excellent ONE/Good THEY/Excellent EIGHT/Excellent,TWO/Good ONE/Average THEY/Good EIGHT/Good,1.5
20340055,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340055.WAV,LOOK AT STEVEN'S SWEATER,Excellent,Good,LOOK/Excellent AT/Excellent STEVEN'S/Excellent SWEATER/Excellent,LOOK/Good AT/Good STEVEN'S/Good SWEATER/Good,1.5
20340056,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340056.WAV,DATE LIKES YOUR BLUE SUNS GLASSES,Good,Excellent,DATE/Excellent LIKES/Excellent YOUR/Excellent BLUE/Excellent SUNS/Good GLASSES/Good,DATE/Good LIKES/Good YOUR/Good BLUE/Good SUNS/Average GLASSES/Average,1.5
20340063,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340063.WAV,LOOK AT JOY'S JEANS,Good,Excellent,LOOK/Excellent AT/Excellent JOY'S/Bad JEANS/Excellent,LOOK/Good AT/Good JOY'S/Average JEANS/Good,1.5
20340065,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340065.WAV,SAND NEEDS NEW COAT,Good,Excellent,SAND/Excellent NEEDS/Excellent NEW/Excellent COAT/Excellent,SAND/Good NEEDS/Good NEW/Good COAT/Good,1.5
20340071,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340071.WAV,PETER NEEDS NEW SHOES,Good,Average,PETER/Average NEEDS/Excellent NEW/Excellent SHOES/Good,PETER/Bad NEEDS/Good NEW/Good SHOES/Excellent,1.5
20340096,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340096.WAV,SO MIKE WIT INTO THE WASHROOM,Good,Excellent,SO/Excellent MIKE/Excellent WIT/Excellent INTO/Excellent THE/Excellent WASHROOM/Excellent,SO/Good MIKE/Good WIT/Good INTO/Good THE/Good WASHROOM/Good,1.5
20340098,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340098.WAV,SO JACK WIT INTO THE HOSPITAL,Good,Excellent,SO/Excellent JACK/Excellent WIT/Excellent INTO/Excellent THE/Excellent HOSPITAL/Excellent,SO/Good JACK/Good WIT/Good INTO/Good THE/Good HOSPITAL/Good,1.5
20340109,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340109.WAV,THEN THE KANGAROO JUMPED REALLY REALLY HIGH,Good,Excellent,THEN/Excellent THE/Excellent KANGAROO/Excellent JUMPED/Average REALLY/Good REALLY/Good HIGH/Excellent,THEN/Good THE/Good KANGAROO/Good JUMPED/Good REALLY/Average REALLY/Excellent HIGH/Good,1.5
20340113,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340113.WAV,THEN YOU HAVE TO BITTER IT FROM THE TOOLED,Good,Average,THEN/Excellent YOU/Excellent HAVE/Excellent TO/Excellent BITTER/Average IT/Excellent FROM/Excellent THE/Excellent TOOLED/Average,THEN/Good YOU/Good HAVE/Good TO/Good BITTER/Good IT/Good FROM/Good THE/Good TOOLED/Good,1.5
20340124,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340124.WAV,I LIKE PANDAS TOY PANDAS,Excellent,Good,I/Excellent LIKE/Excellent PANDAS/Good TOY/Excellent PANDAS/Good,I/Good LIKE/Good PANDAS/Excellent TOY/Good PANDAS/Excellent,1.5
20340140,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340140.WAV,MY TIME IS YOURS,Excellent,Good,MY/Excellent TIME/Excellent IS/Excellent YOURS/Excellent,MY/Good TIME/Good IS/Good YOURS/Good,1.5
20340144,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340144.WAV,HOW CAN MY BE SO HAPPY DAY AFTER DAY,Excellent,Good,HOW/Excellent CAN/Excellent MY/Excellent BE/Excellent SO/Excellent HAPPY/Excellent DAY/Excellent AFTER/Excellent DAY/Excellent,HOW/Good CAN/Good MY/Good BE/Good SO/Good HAPPY/Good DAY/Good AFTER/Good DAY/Good,1.5
20340156,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340156.WAV,ONE TWO THREE AND THERE YOU ARE,Good,Average,ONE/Excellent TWO/Excellent THREE/Excellent AND/Excellent THERE/Excellent YOU/Excellent ARE/Excellent,ONE/Good TWO/Good THREE/Good AND/Good THERE/Good YOU/Good ARE/Good,1.5
20340162,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340162.WAV,THESE ARE YOUR BAN PETS,Good,Excellent,THESE/Excellent ARE/Excellent YOUR/Excellent BAN/Bad PETS/Excellent,THESE/Good ARE/Good YOUR/Good BAN/Good PETS/Good,1.5
20340166,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340166.WAV,GIVE ME YOUR HANDS,Good,Excellent,GIVE/Excellent ME/Excellent YOUR/Excellent HANDS/Excellent,GIVE/Good ME/Good YOUR/Good HANDS/Good,1.5
20340169,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2034/020340169.WAV,COME TO ME IN THE MORNING,Excellent,Good,COME/Excellent TO/Excellent ME/Excellent IN/Excellent THE/Excellent MORNING/Excellent,COME/Good TO/Good ME/Good IN/Good THE/Good MORNING/Good,1.5
20360017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360017.WAV,WE ALL HAD A GOOD TIME,Excellent,Good,WE/Excellent ALL/Excellent HAD/Excellent A/Excellent GOOD/Excellent TIME/Excellent,WE/Good ALL/Good HAD/Good A/Good GOOD/Good TIME/Good,1.5
20360019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360019.WAV,THEY COULD NOT HELP BUT NOTICE,Excellent,Good,THEY/Excellent COULD/Excellent NOT/Excellent HELP/Excellent BUT/Excellent NOTICE/Excellent,THEY/Good COULD/Good NOT/Good HELP/Good BUT/Good NOTICE/Good,1.5
20360036,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360036.WAV,AND WE KNOW THAT WE ARE LOVED,Excellent,Good,AND/Excellent WE/Excellent KNOW/Excellent THAT/Excellent WE/Excellent ARE/Excellent LOVED/Excellent,AND/Good WE/Good KNOW/Good THAT/Good WE/Good ARE/Good LOVED/Good,1.5
20360055,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360055.WAV,THAT'S THE WAY THE SYSTEM IS SUPPOSED TO WORK,Good,Average,THAT'S/Excellent THE/Excellent WAY/Excellent THE/Excellent SYSTEM/Excellent IS/Excellent SUPPOSED/Excellent TO/Excellent WORK/Excellent,THAT'S/Good THE/Good WAY/Good THE/Good SYSTEM/Good IS/Good SUPPOSED/Good TO/Good WORK/Good,1.5
20360089,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360089.WAV,DOCTORS HAVE NOT SET A DATE FOR HIS DISCHARGE,Excellent,Good,DOCTORS/Excellent HAVE/Excellent NOT/Excellent SET/Excellent A/Excellent DATE/Excellent FOR/Excellent HIS/Excellent DISCHARGE/Excellent,DOCTORS/Good HAVE/Good NOT/Good SET/Good A/Good DATE/Good FOR/Good HIS/Good DISCHARGE/Good,1.5
20360097,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360097.WAV,THEIR CHILD'S DEATH IS NOT IN VAIN,Good,Average,THEIR/Excellent CHILD'S/Good DEATH/Excellent IS/Excellent NOT/Excellent IN/Excellent VAIN/Excellent,THEIR/Good CHILD'S/Average DEATH/Good IS/Good NOT/Good IN/Good VAIN/Good,1.5
20360100,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360100.WAV,THIS IS A STEP BACKWARDS FOR US,Excellent,Good,THIS/Excellent IS/Excellent A/Excellent STEP/Excellent BACKWARDS/Excellent FOR/Excellent US/Excellent,THIS/Good IS/Good A/Good STEP/Good BACKWARDS/Good FOR/Good US/Good,1.5
20360131,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360131.WAV,JUST WANT TO CONTINUE TO MIX THINGS UP A BIT,Excellent,Good,JUST/Excellent WANT/Excellent TO/Excellent CONTINUE/Excellent TO/Excellent MIX/Excellent THINGS/Excellent UP/Excellent A/Excellent BIT/Excellent,JUST/Good WANT/Good TO/Good CONTINUE/Good TO/Good MIX/Good THINGS/Good UP/Good A/Good BIT/Good,1.5
20360136,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360136.WAV,THIS WILL BE SO GOOD,Excellent,Good,THIS/Excellent WILL/Excellent BE/Excellent SO/Excellent GOOD/Excellent,THIS/Good WILL/Good BE/Good SO/Good GOOD/Good,1.5
20360143,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360143.WAV,BUT BACK TO NORMAL NOW,Excellent,Good,BUT/Excellent BACK/Excellent TO/Excellent NORMAL/Excellent NOW/Excellent,BUT/Good BACK/Good TO/Good NORMAL/Good NOW/Good,1.5
20360202,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360202.WAV,I THOUGHT I HAD LOST MY PHONE,Excellent,Good,I/Excellent THOUGHT/Excellent I/Excellent HAD/Excellent LOST/Excellent MY/Excellent PHONE/Excellent,I/Good THOUGHT/Good I/Good HAD/Good LOST/Good MY/Good PHONE/Good,1.5
20360211,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360211.WAV,WANT TO TALK ABOUT TO WORK,Excellent,Good,WANT/Excellent TO/Excellent TALK/Excellent ABOUT/Excellent TO/Excellent WORK/Excellent,WANT/Good TO/Good TALK/Good ABOUT/Good TO/Good WORK/Good,1.5
20360220,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360220.WAV,WILL HAVE TO WAIT AND SEE,Excellent,Good,WILL/Excellent HAVE/Excellent TO/Excellent WAIT/Excellent AND/Excellent SEE/Excellent,WILL/Good HAVE/Good TO/Good WAIT/Good AND/Good SEE/Good,1.5
20360228,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360228.WAV,I HAD A GREAT DAY,Excellent,Good,I/Excellent HAD/Excellent A/Excellent GREAT/Excellent DAY/Excellent,I/Good HAD/Good A/Good GREAT/Good DAY/Good,1.5
20360245,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360245.WAV,DO I REALLY WANT TO STILL,Good,Excellent,DO/Excellent I/Excellent REALLY/Excellent WANT/Excellent TO/Excellent STILL/Excellent,DO/Good I/Good REALLY/Good WANT/Good TO/Good STILL/Good,1.5
20360299,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360299.WAV,SHOULD BE INTERESTING TO SEE HOW THEY HANDLE IT,Excellent,Good,SHOULD/Excellent BE/Excellent INTERESTING/Excellent TO/Excellent SEE/Excellent HOW/Excellent THEY/Excellent HANDLE/Excellent IT/Excellent,SHOULD/Good BE/Good INTERESTING/Good TO/Good SEE/Good HOW/Good THEY/Good HANDLE/Good IT/Good,1.5
20360301,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360301.WAV,HOW WAS I TO KNOW,Excellent,Good,HOW/Excellent WAS/Excellent I/Excellent TO/Excellent KNOW/Excellent,HOW/Good WAS/Good I/Good TO/Good KNOW/Good,1.5
20360302,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360302.WAV,HE PUT A SMILE ON MY FACE TONIGHT,Excellent,Good,HE/Excellent PUT/Excellent A/Excellent SMILE/Excellent ON/Excellent MY/Excellent FACE/Excellent TONIGHT/Excellent,HE/Good PUT/Good A/Good SMILE/Good ON/Good MY/Good FACE/Good TONIGHT/Good,1.5
20360312,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360312.WAV,IT REMAINS THE STANDARD THE RULE THE TERM OF COMPARISON,Excellent,Good,IT/Excellent REMAINS/Excellent THE/Excellent STANDARD/Excellent THE/Excellent RULE/Excellent THE/Excellent TERM/Excellent OF/Excellent COMPARISON/Excellent,IT/Good REMAINS/Good THE/Good STANDARD/Good THE/Good RULE/Good THE/Good TERM/Good OF/Good COMPARISON/Good,1.5
20360329,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2036/020360329.WAV,I GLANCE OVER AT THE DOOR,Excellent,Good,I/Excellent GLANCE/Excellent OVER/Excellent AT/Excellent THE/Excellent DOOR/Excellent,I/Good GLANCE/Good OVER/Good AT/Good THE/Good DOOR/Good,1.5
20590022,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590022.WAV,THIS WAR IS OVER EXISTENCE,Excellent,Good,THIS/Excellent WAR/Excellent IS/Excellent OVER/Excellent EXISTENCE/Excellent,THIS/Good WAR/Good IS/Good OVER/Good EXISTENCE/Good,1.5
20590026,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590026.WAV,LIGHTING A FIRE IS AN EASY WAY TO GET FOUND,Good,Average,LIGHTING/Excellent A/Excellent FIRE/Excellent IS/Excellent AN/Excellent EASY/Excellent WAY/Excellent TO/Excellent GET/Excellent FOUND/Excellent,LIGHTING/Good A/Good FIRE/Good IS/Good AN/Good EASY/Good WAY/Good TO/Good GET/Good FOUND/Good,1.5
20590047,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590047.WAV,AT LEAST NOT FOR NOW,Excellent,Good,AT/Excellent LEAST/Excellent NOT/Excellent FOR/Excellent NOW/Excellent,AT/Good LEAST/Good NOT/Good FOR/Good NOW/Good,1.5
20590077,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590077.WAV,I WAS PROBABLY FEELING SORRY FOR MYSELF MORE THAN ANYTHING,Excellent,Good,I/Excellent WAS/Excellent PROBABLY/Excellent FEELING/Excellent SORRY/Excellent FOR/Excellent MYSELF/Excellent MORE/Excellent THAN/Excellent ANYTHING/Excellent,I/Good WAS/Good PROBABLY/Good FEELING/Good SORRY/Good FOR/Good MYSELF/Good MORE/Good THAN/Good ANYTHING/Good,1.5
20590103,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590103.WAV,THAT'S A LOT MORE COMPLICATED,Excellent,Good,THAT'S/Excellent A/Excellent LOT/Excellent MORE/Excellent COMPLICATED/Excellent,THAT'S/Good A/Good LOT/Good MORE/Good COMPLICATED/Good,1.5
20590121,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590121.WAV,THANKS FOR THE JOY OF OWNERSHIP,Excellent,Good,THANKS/Excellent FOR/Excellent THE/Excellent JOY/Excellent OF/Excellent OWNERSHIP/Excellent,THANKS/Good FOR/Good THE/Good JOY/Good OF/Good OWNERSHIP/Good,1.5
20590122,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590122.WAV,WALKED IN THE PARK TODAY,Excellent,Good,WALKED/Excellent IN/Excellent THE/Excellent PARK/Excellent TODAY/Excellent,WALKED/Good IN/Good THE/Good PARK/Good TODAY/Good,1.5
20590123,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590123.WAV,WE WISH YOU COULD BE TOO,Excellent,Good,WE/Excellent WISH/Excellent YOU/Excellent COULD/Excellent BE/Excellent TOO/Excellent,WE/Good WISH/Good YOU/Good COULD/Good BE/Good TOO/Good,1.5
20590144,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590144.WAV,CAN YOU PUT A STOP TO THIS MADNESS,Good,Average,CAN/Excellent YOU/Excellent PUT/Excellent A/Excellent STOP/Excellent TO/Excellent THIS/Excellent MADNESS/Excellent,CAN/Good YOU/Good PUT/Good A/Good STOP/Good TO/Good THIS/Good MADNESS/Good,1.5
20590151,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590151.WAV,NO YOU GO TO BED,Excellent,Good,NO/Excellent YOU/Excellent GO/Excellent TO/Excellent BED/Excellent,NO/Good YOU/Good GO/Good TO/Good BED/Good,1.5
20590164,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590164.WAV,I KNOW HOW TO PROGRAM,Excellent,Good,I/Excellent KNOW/Excellent HOW/Excellent TO/Excellent PROGRAM/Excellent,I/Good KNOW/Good HOW/Good TO/Good PROGRAM/Good,1.5
20590181,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590181.WAV,BOOK A PARTY WITH A DIFFERENCE,Excellent,Good,BOOK/Excellent A/Excellent PARTY/Excellent WITH/Excellent A/Excellent DIFFERENCE/Excellent,BOOK/Good A/Good PARTY/Good WITH/Good A/Good DIFFERENCE/Good,1.5
20590228,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590228.WAV,GUN DEATH AT THE BOTTOM OF THE LIST,Excellent,Good,GUN/Excellent DEATH/Excellent AT/Excellent THE/Excellent BOTTOM/Excellent OF/Excellent THE/Excellent LIST/Excellent,GUN/Good DEATH/Good AT/Good THE/Good BOTTOM/Good OF/Good THE/Good LIST/Good,1.5
20590265,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590265.WAV,WE ARE SO HAPPY TO HAVE HELPED,Excellent,Good,WE/Excellent ARE/Excellent SO/Excellent HAPPY/Excellent TO/Excellent HAVE/Excellent HELPED/Excellent,WE/Good ARE/Good SO/Good HAPPY/Good TO/Good HAVE/Good HELPED/Good,1.5
20590274,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590274.WAV,THIS WAS ONLY THE START OF THE TRAIL,Excellent,Good,THIS/Excellent WAS/Excellent ONLY/Excellent THE/Excellent START/Excellent OF/Excellent THE/Excellent TRAIL/Excellent,THIS/Good WAS/Good ONLY/Good THE/Good START/Good OF/Good THE/Good TRAIL/Good,1.5
20590276,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590276.WAV,TODAY I HAVE SO MUCH TO BE THANKFUL FOR,Excellent,Good,TODAY/Excellent I/Excellent HAVE/Excellent SO/Excellent MUCH/Excellent TO/Excellent BE/Excellent THANKFUL/Excellent FOR/Excellent,TODAY/Good I/Good HAVE/Good SO/Good MUCH/Good TO/Good BE/Good THANKFUL/Good FOR/Good,1.5
20590290,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590290.WAV,THANK YOU FOR THE POINTS,Good,Average,THANK/Excellent YOU/Excellent FOR/Excellent THE/Excellent POINTS/Excellent,THANK/Good YOU/Good FOR/Good THE/Good POINTS/Good,1.5
20590322,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590322.WAV,WE WERE ALWAYS DOING SOMETHING AS IT WAS,Excellent,Good,WE/Excellent WERE/Excellent ALWAYS/Excellent DOING/Excellent SOMETHING/Excellent AS/Excellent IT/Excellent WAS/Excellent,WE/Good WERE/Good ALWAYS/Good DOING/Good SOMETHING/Good AS/Good IT/Good WAS/Good,1.5
20590359,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590359.WAV,DRIVE THE CAR WOULD YOU,Excellent,Good,DRIVE/Excellent THE/Excellent CAR/Excellent WOULD/Excellent YOU/Excellent,DRIVE/Good THE/Good CAR/Good WOULD/Good YOU/Good,1.5
20590376,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2059/020590376.WAV,THE REBELS HAD COME UPON HIS LAND,Excellent,Good,THE/Excellent REBELS/Excellent HAD/Excellent COME/Excellent UPON/Excellent HIS/Excellent LAND/Excellent,THE/Good REBELS/Good HAD/Good COME/Good UPON/Good HIS/Good LAND/Good,1.5
20610010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2061/020610010.WAV,I LOST BY ONE VOTE,Excellent,Good,I/Excellent LOST/Excellent BY/Excellent ONE/Excellent VOTE/Excellent,I/Good LOST/Good BY/Good ONE/Good VOTE/Good,1.5
20610014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2061/020610014.WAV,SHE WAS AMONG THE DEAD,Good,Average,SHE/Excellent WAS/Excellent AMONG/Excellent THE/Excellent DEAD/Excellent,SHE/Good WAS/Good AMONG/Good THE/Good DEAD/Good,1.5
20610061,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2061/020610061.WAV,PLANS WERE BEING MADE FOR A MEMORIAL SERVICE,Good,Excellent,PLANS/Excellent WERE/Excellent BEING/Excellent MADE/Excellent FOR/Excellent A/Excellent MEMORIAL/Average SERVICE/Excellent,PLANS/Good WERE/Good BEING/Good MADE/Good FOR/Good A/Good MEMORIAL/Good SERVICE/Good,1.5
20610090,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2061/020610090.WAV,THEY BEAT US ON THE FIELD,Excellent,Good,THEY/Excellent BEAT/Excellent US/Excellent ON/Excellent THE/Excellent FIELD/Excellent,THEY/Good BEAT/Good US/Good ON/Good THE/Good FIELD/Good,1.5
20610122,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2061/020610122.WAV,THIS IS A NATURAL PART OF LIFE,Excellent,Good,THIS/Excellent IS/Excellent A/Excellent NATURAL/Excellent PART/Excellent OF/Excellent LIFE/Excellent,THIS/Good IS/Good A/Good NATURAL/Good PART/Good OF/Good LIFE/Good,1.5
20610134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2061/020610134.WAV,MAYBE I WILL BE SAFE,Excellent,Good,MAYBE/Excellent I/Excellent WILL/Excellent BE/Excellent SAFE/Excellent,MAYBE/Good I/Good WILL/Good BE/Good SAFE/Good,1.5
20610166,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2061/020610166.WAV,TOGETHER WE WILL DO THIS,Excellent,Good,TOGETHER/Excellent WE/Excellent WILL/Excellent DO/Excellent THIS/Excellent,TOGETHER/Good WE/Good WILL/Good DO/Good THIS/Good,1.5
